title;artist;album;isrc;addedDate;addedBy;duration;url
"West Coast";"Coconut Records";Nighttiming;USANG0720002;"2021-05-05 00:54";sj1bdpnkh9q3knr3ss718da1d;210s;https://open.spotify.com/track/2nvZv4qatgsDIbEqqbQLUT
Bubbly;"Colbie Caillat";Coco;USUM70736197;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;196s;https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc
First;"Cold War Kids";"Hold My Home";USCJ81401258;"2021-07-26 19:44";sj1bdpnkh9q3knr3ss718da1d;200s;https://open.spotify.com/track/3omXshBamrREltcf24gYDC
"I Can't Walk Away";"Cold War Kids";"New Age Norms 3";GBKPL2153667;"2021-10-06 21:03";sj1bdpnkh9q3knr3ss718da1d;182s;https://open.spotify.com/track/50ZJKCu2vGaOAhfS0fAmPv
"What You Say";"Cold War Kids";"What You Say";GBKPL2152989;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;209s;https://open.spotify.com/track/2uZeiDN9WNvkVdMe4gQPFv
Clocks;Coldplay;"A Rush of Blood to the Head";GBAYE0200771;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;308s;https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns
Fix You;Coldplay;X&Y;GBAYE0500605;2021-04-15 03:28;sj1bdpnkh9q3knr3ss718da1d;296s;https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
Higher Power;Coldplay;Higher Power;GBAYE2100379;2021-05-08 01:54;sj1bdpnkh9q3knr3ss718da1d;211s;https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct
Magic;Coldplay;"Ghost Stories";GBAYE1400206;"2021-11-09 01:55";sj1bdpnkh9q3knr3ss718da1d;285s;https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns
Paradise;Coldplay;"Mylo Xyloto";GBAYE1101143;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;279s;https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D
"People of The Pride";Coldplay;"Music Of The Spheres";GBAYE2100949;"2021-11-09 01:55";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/5ophZLHA9mwSZhQSmboyDN
"Speed of Sound";Coldplay;X&Y;GBAYE0500602;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;288s;https://open.spotify.com/track/7clUVcSOtkNWa58Gw5RfD4
"The Scientist";Coldplay;"A Rush of Blood to the Head";GBAYE0200772;"2021-08-20 19:42";sj1bdpnkh9q3knr3ss718da1d;310s;https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
Trouble;Coldplay;Parachutes;GBAYE0000560;"2021-09-30 19:19";sj1bdpnkh9q3knr3ss718da1d;273s;https://open.spotify.com/track/0R8P9KfGJCDULmlEoBagcO
"Viva La Vida";Coldplay;"Viva La Vida or Death and All His Friends";GBAYE0800265;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;242s;https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
Yellow;Coldplay;Parachutes;GBAYE0000267;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;267s;https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
December;"Collective Soul";"Collective Soul";USAT29500015;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;285s;https://open.spotify.com/track/3yi27cGUFPTQUdWZV9nV67
Shine;"Collective Soul";"Hints, Allegations & Things Left Unsaid";USAT29300016;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;306s;https://open.spotify.com/track/6emdJW80SbDBMuHci8PJJn
"The World I Know";"Collective Soul";"Collective Soul";USAT29500011;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;255s;https://open.spotify.com/track/4beuBXU4k3YWwVKm0PpWhv
"Brimful Of Asha - Norman Cook Remix Single Version";Cornershop;"The Greatest Hits: Why Try Harder";GBBKT9700126;"2021-09-01 18:49";sj1bdpnkh9q3knr3ss718da1d;241s;https://open.spotify.com/track/6gbdLLUhocAjThL3GvV6Lx
"Accidentally In Love";"Counting Crows";"Accidentally In Love";USIR10400291;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;189s;https://open.spotify.com/track/4ccM2xBxicGigjLqt6A0YY
Colorblind;"Counting Crows";"This Desert Life";USIR19915025;"2021-06-01 18:43";sj1bdpnkh9q3knr3ss718da1d;203s;https://open.spotify.com/track/2a7NRfaVMfob2BvkBmOxA0
Hanginaround;"Counting Crows";"This Desert Life";USIR19915018;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;247s;https://open.spotify.com/track/0LWINYMC4s8QTdDSb1B3Q3
"Mr. Jones";"Counting Crows";"August And Everything After";USIR10000287;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;272s;https://open.spotify.com/track/5DiXcVovI0FcY2s0icWWUu
"Rain King";"Counting Crows";"August And Everything After";USIR10000291;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;256s;https://open.spotify.com/track/7s4JCyY8YIZSsKvtwStBQ6
"Big Yellow Taxi";"Counting Crows, Vanessa Carlton";"Hard Candy";USIR10211754;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;226s;https://open.spotify.com/track/4O4dhPrjcw7GSLNafNydmb
Sugarhigh;"Coyote Shivers";"Empire Records (Original Motion Picture Soundtrack)";USAM10400325;"2021-11-09 01:55";sj1bdpnkh9q3knr3ss718da1d;158s;https://open.spotify.com/track/7ztostfOVw4ecVpVQVj9sx
Low;Cracker;"Kerosene Hat";USVI29300006;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;276s;https://open.spotify.com/track/6ctbCIikHbC6tSOL1rewQX
"Shake Some Action";Cracker;"Clueless / Original Motion Picture Soundtrack";USVI29501146;"2021-09-24 01:13";sj1bdpnkh9q3knr3ss718da1d;265s;https://open.spotify.com/track/0Igv1GibayCiJ5WAQF4Ukn
Butterfly;"Crazy Town";"The Gift Of Game";USSM19911429;"2021-08-03 22:44";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/4BggEwLhGfrbrl7JBhC8EC
Higher;Creed;"Human Clay";USWU39909053;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;317s;https://open.spotify.com/track/1ZozJfi8u9cO2Ob8KwiwNT
"What If";Creed;"Human Clay";USWU39902053;"2021-10-13 22:24";sj1bdpnkh9q3knr3ss718da1d;318s;https://open.spotify.com/track/22bX2FwXSvG49G0bPWm5nc
"One More Time";"Daft Punk";Discovery;GBDUW0000053;"2021-10-06 21:03";sj1bdpnkh9q3knr3ss718da1d;320s;https://open.spotify.com/track/0DiWol3AO6WpXZgp0goxAV
"Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit";"Daft Punk, Pharrell Williams, Nile Rodgers";"Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit]";USQX91300809;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;248s;https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof
"Record Player (with AJR)";"Daisy the Great, AJR";"Record Player (with AJR)";USHR12141957;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;150s;https://open.spotify.com/track/4jYt1pQqg2mIZmY4FWCZEM
"Good Morning Baby";"Dan Wilson, Bic Runga";"American Pie";USUR10300621;"2021-06-17 19:10";sj1bdpnkh9q3knr3ss718da1d;214s;https://open.spotify.com/track/1f2vSqJ3glvgqrL9hS46Mw
"Bad Day";"Daniel Powter";"Daniel Powter";USWB10401971;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;234s;https://open.spotify.com/track/0mUyMawtxj1CJ76kn9gIZK
"Bad Day - Acoustic Version";"Daniel Powter";"Verão Acústico";USWB10503611;"2021-09-30 19:19";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/7ulNaXnJzHbMhJPBDIMFNd
"Hands Down";"Dashboard Confessional";"A Mark, A Mission, A Brand, A Scar";USVR90338120;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;187s;https://open.spotify.com/track/6yVSp9H2STyLeOs7pjy2w4
"Here's To Moving On";"Dashboard Confessional";"Here's To Moving On";GBKPL2161543;"2021-11-24 22:59";sj1bdpnkh9q3knr3ss718da1d;257s;https://open.spotify.com/track/5CR0GYilasGkYkXUqCQNEr
Vindicated;"Dashboard Confessional";"Dusk And Summer";USVR90400024;"2021-07-15 01:56";sj1bdpnkh9q3knr3ss718da1d;201s;https://open.spotify.com/track/1EotcFbWTbMCXeKFVEtX6Y
Home;Daughtry;"Daughtry (Deluxe Edition)";GBCTA0600230;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;256s;https://open.spotify.com/track/2mobr1UlKjhxDTOVqng3jw
"It's Not Over";Daughtry;"Daughtry (Deluxe Edition)";GBCTA0600228;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/234RqTZmnDTnxWlVciXHLD
"Over You";Daughtry;Daughtry;GBCTA0600229;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;205s;https://open.spotify.com/track/7mXmxXLAnsvXKt4Q37KoMI
"Ants Marching";"Dave Matthews Band";"Under the Table and Dreaming (Expanded Edition)";USRC19401087;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;271s;https://open.spotify.com/track/2FfZg072w8RoxlMOR7M4CT
"Crash into Me";"Dave Matthews Band";Crash;USRC19603151;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;316s;https://open.spotify.com/track/1HL3yEnYq8LEyFQ3QegA5V
Crush;"Dave Matthews Band";"Before These Crowded Streets";USRC19807072;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;489s;https://open.spotify.com/track/6AKSrodq9kU9hmTLEeWFFr
"So Much to Say";"Dave Matthews Band";Crash;USRC19603149;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;247s;https://open.spotify.com/track/5NLUcVnVHfnkt4uUexWdIH
"The Space Between";"Dave Matthews Band";Everyday;USRC10001030;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;242s;https://open.spotify.com/track/65KzDXZm9aQt8sA1k0ZVG3
"What Would You Say";"Dave Matthews Band";"Under the Table and Dreaming (Expanded Edition)";USRC19401082;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/6yu913P5J0mUmbX4ZDofEv
"Crash Into Me - Live at Radio City Music Hall, New York, NY - April 2007";"Dave Matthews, Tim Reynolds";"Live At Radio City";USRC10700562;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;365s;https://open.spotify.com/track/6J8KRB88OX9oB5zmh3VxVA
"What Would You Say - Live at Luther College, Decorah, IA - February 1996";"Dave Matthews, Tim Reynolds";"Live At Luther College";USRC19606666;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;307s;https://open.spotify.com/track/6N1n6bLjskmTI9YuAbschg
Babylon;"David Gray";"White Ladder";GBDLY0000002;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;266s;https://open.spotify.com/track/5jLqVCGlKNYrLqCA1Qy4FV
"I Will Follow You into the Dark";"Death Cab for Cutie";Plans;USAT20504677;"2021-09-08 23:33";sj1bdpnkh9q3knr3ss718da1d;189s;https://open.spotify.com/track/3kZC0ZmFWrEHdUCmUqlvgZ
"The Sound of Settling";"Death Cab for Cutie";"Transatlanticism (10th Anniversary Edition)";USBS50310283;"2021-08-10 19:58";sj1bdpnkh9q3knr3ss718da1d;133s;https://open.spotify.com/track/0PTYTZvNNtlvdOwWRYrbfC
"Breakfast At Tiffany's";"Deep Blue Something";Home;USIR19500177;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;257s;https://open.spotify.com/track/1uzWOoJdADfstQuFtQFTUn
"Roll To Me";"Del Amitri";Twisted;GBAAM9500007;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;132s;https://open.spotify.com/track/7LF0YY1gON8rBECsyEs0Wb
Perfume;"Del Water Gap";Perfume;USQE92100101;"2021-08-20 19:42";sj1bdpnkh9q3knr3ss718da1d;232s;https://open.spotify.com/track/3wJAk2rKEEoYlXSLpLVrkU
"Thank You";Dido;"No Angel";USAR19900870;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;218s;https://open.spotify.com/track/751gBcu62kORDelX7FV0mM
"White Flag";Dido;"Life For Rent";GBBXH0300035;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;241s;https://open.spotify.com/track/3adnLFXKO5rC1lhUNSeg3N
"Vacation (feat. Train)";"Dirty Heads, Train";"Vacation (feat. Train)";USDPK2100049;"2021-07-01 19:10";sj1bdpnkh9q3knr3ss718da1d;213s;https://open.spotify.com/track/1vBRiaOSTr7IJlAeky4JX3
"Rage (feat. Travis Barker and Aimee Interrupter of The Interrupters)";"Dirty Heads, Travis Barker, The Interrupters";"Rage (feat. Travis Barker and Aimee Interrupter of The Interrupters)";USDPK2100075;"2021-08-20 19:42";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/7Eta7z7ofiykxOyk9HVWij
"Counting Blue Cars (Tell Me Your Thoughts On God)";Dishwalla;"Pet Your Friends";USAM19500646;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;292s;https://open.spotify.com/track/6B618H5CuCdEzcVs0NKTlt
"Just The Two Of Us - Dr. Evil Mix";"Dr. Evil, Bill Appleberry, John Houlihan";"Austin Powers: The Spy Who Shagged Me Sndtrk";USSM19901060;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;105s;https://open.spotify.com/track/6tnADR5WJUtm6VnF6hd72q
"Barely Breathing";"Duncan Sheik";"Duncan Sheik";USAT29600039;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;255s;https://open.spotify.com/track/75HZ6Wxnw8xbgz6HU9kKCS
"Barely Breathing - Live";"Duncan Sheik";"Live At The Cafe Carlyle";QMVYL2000017;"2021-11-15 20:35";sj1bdpnkh9q3knr3ss718da1d;293s;https://open.spotify.com/track/5e603NzvBp5Glq2vTqseWL
Unbelievable;EMF;"Schubert Dip";GBAYE9000089;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;210s;https://open.spotify.com/track/5VYTKiOnHw4iTrB9pG3yum
"I Like It";"Eagle-Eye Cherry";"I Like It";SE5592100101;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;193s;https://open.spotify.com/track/0mzveQ6uHS7VfFMdmWqBck
"Save Tonight";"Eagle-Eye Cherry";Desireless;USSM10027246;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/1t2Hq2WIBcZINOEnK6mdJG
"Save Tonight (Arr. for Guitar)";"Eagle-Eye Cherry, Daniel Flowers";"Acoustic Guitar Pop Songs";UKUZW2000114;"2021-11-24 22:59";sj1bdpnkh9q3knr3ss718da1d;166s;https://open.spotify.com/track/0dpZUKH9KSp85T4VVymYGa
"Cool Kids";Echosmith;"Talking Dreams (Deluxe Edition)";USWB11301764;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;238s;https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9
"Cool Kids - Acoustic";Echosmith;"Acoustic Dreams";USWB11401143;"2021-11-15 20:35";sj1bdpnkh9q3knr3ss718da1d;236s;https://open.spotify.com/track/7pLB3uiK0SubjRdy8akTP3
"A Girl Like You";"Edwyn Collins";"Gorgeous George";GB72T1100001;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/6XOINCZBv8Q7RXgNNiTwIN
Connection;Elastica;Elastica;USIR10001394;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;140s;https://open.spotify.com/track/53LZqMzQEnjBkFXPqOq0cD
"Ex's & Oh's";"Elle King";"Love Stuff";USRC11401950;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH
"The Let Go";"Elle King";"In Isolation";USRC12002051;"2021-11-12 06:38";sj1bdpnkh9q3knr3ss718da1d;197s;https://open.spotify.com/track/7dFHskChjlotylRVInt6Se
She;"Elvis Costello";"In Motion Pictures";USIR29900128;"2021-07-15 01:56";sj1bdpnkh9q3knr3ss718da1d;188s;https://open.spotify.com/track/31Tp5iKrVUayn65qhg06nE
"Walking On A Dream";"Empire of the Sun";"Walking On A Dream (10th Anniversary Edition)";AUEI10800039;"2021-10-22 00:07";sj1bdpnkh9q3knr3ss718da1d;198s;https://open.spotify.com/track/5r5cp9IpziiIsR6b93vcnQ
"Crazy for This Girl";"Evan And Jaron";"evan and jaron";USSM10009878;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/2gdt70w8DOCWGq1HdkgSUd
"Better Without You";Evanescence;"Songs From The Bitter Truth";QMRSZ2003046;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;245s;https://open.spotify.com/track/2qpN5EZzGE34nlk0gy0sDe
"Bring Me To Life";Evanescence;Fallen;USWU30200093;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;236s;https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp
"Here's to the Night";"Eve 6";Horrorscope;USRC10000414;"2021-10-13 22:24";sj1bdpnkh9q3knr3ss718da1d;250s;https://open.spotify.com/track/4tgeQrPu5xkrnwErym2JsJ
"Inside Out";"Eve 6";"Eve 6";USRC19806848;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;219s;https://open.spotify.com/track/4GiVcDqNQI0fc0yYuRGH9m
"angel of the supermarket";"Eve 6";"grim value";US3X59404204;"2021-07-26 19:44";sj1bdpnkh9q3knr3ss718da1d;148s;https://open.spotify.com/track/7I9SshzWnJFFR5YmnizWUy
"black nova";"Eve 6";"black nova";US3X59404201;"2021-07-26 19:44";sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/2Q5jtsFnz4mOT9PCQbGOaz
"Father Of Mine";Everclear;"So Much For The Afterglow";USCA29600298;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;231s;https://open.spotify.com/track/2hx4ptqsE8dboLH3NCLmaN
"I Will Buy You A New Life";Everclear;"So Much For The Afterglow";USCA29700046;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;238s;https://open.spotify.com/track/2fhfoZqqTJ8jo4HvWseNfM
"Santa Monica";Everclear;"Sparkle And Fade";USCA29500185;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;192s;https://open.spotify.com/track/37EJtTS7jT5WUyXGZzrwnI
Wonderful;Everclear;"Songs From An American Movie: Learning How To Smile";USCA20000669;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;281s;https://open.spotify.com/track/0WHOPmOuQKuu05k4g3UTvk
"What It's Like";Everlast;"Whitey Ford Sings the Blues";USRH10904472;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;303s;https://open.spotify.com/track/0nbuX7OZkEY5agMkpr98wS
Centuries;"Fall Out Boy";"American Beauty/American Psycho";USUM71412644;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;228s;https://open.spotify.com/track/04aAxqtGp5pv12UXAg4pkq
"Dance, Dance";"Fall Out Boy";"From Under The Cork Tree";USDJ20500174;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;180s;https://open.spotify.com/track/0a7BloCiNzLDD9qSQHh5m7
"Sugar, We're Goin Down";"Fall Out Boy";"From Under The Cork Tree";USIR20500201;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;229s;https://open.spotify.com/track/2TfSHkHiFO4gRztVIkggkE
"Thnks fr th Mmrs";"Fall Out Boy";"Infinity On High";USUM70700326;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/3Zwu2K0Qa5sT6teCCHPShP
"Uma Thurman";"Fall Out Boy";"American Beauty/American Psycho";USUM71417734;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/5PUawWFG1oIS2NwEcyHaCr
"Out Of My Head";Fastball;"All The Pain Money Can Buy";USHR19713010;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;153s;https://open.spotify.com/track/5tOjRq5shlEdm15nmJBq7Z
"The Way";Fastball;"All The Pain Money Can Buy";USHR19713001;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;257s;https://open.spotify.com/track/7IsEXPk6qqt30FfQv4SZMa
"Praise You - Radio Edit";"Fatboy Slim";"The Greatest Hits: Why Try Harder";GBBMQ0600005;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;228s;https://open.spotify.com/track/21RDsw7wzUJNl2FbWTgEfJ
"1, 2, 3, 4 - Van She Tech Remix";"Feist, Van She";"Kitsuné Boombox Mixed by Jerry Bouthier";FRUM70600547;"2021-06-09 18:31";sj1bdpnkh9q3knr3ss718da1d;278s;https://open.spotify.com/track/1ayYh2uWlH6NM0NzLFDKtE
"Take a Picture";Filter;"Title Of Record";USRE10900252;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;364s;https://open.spotify.com/track/2O2mr2gzBRtKGRiswqRyiN
"One Thing";"Finger Eleven";"Finger Eleven";USWU30300012;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;280s;https://open.spotify.com/track/2BepFzUWfczDk68DXj10w3
Paralyzer;"Finger Eleven";"Them Vs. You Vs. Me (Deluxe Edition)";USWU30700001;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb
Dice;"Finley Quaye, William Orbit";"Much More Than Much Love";GBBBN0300136;"2021-09-24 01:13";sj1bdpnkh9q3knr3ss718da1d;255s;https://open.spotify.com/track/2NxR8uqQ4AMV8lk09xfqFV
HandClap;"Fitz and The Tantrums";"Fitz and The Tantrums (Deluxe Edition)";USAT21600408;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;193s;https://open.spotify.com/track/4qRaZYiaOsSvWC7VgcxrI0
"The Walker";"Fitz and The Tantrums";"More Than Just a Dream (Deluxe Edition)";USAT21300240;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;233s;https://open.spotify.com/track/0Nk7bSn0MItonkR0GNs3mj
"Superman (It's Not Easy)";"Five For Fighting";"America Town";USSM10102739;"2021-05-23 19:26";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/3TwtrR1yNLY1PMPsrGQpOp
"Dog Days Are Over";"Florence + The Machine";"Lungs (Deluxe Edition)";GBUM70900209;"2021-09-30 19:19";sj1bdpnkh9q3knr3ss718da1d;252s;https://open.spotify.com/track/1YLJVmuzeM2YSUkCCaTNUB
"Kiss With A Fist";"Florence + The Machine";"Lungs (Deluxe Edition)";GBGEY0800062;"2021-10-13 22:24";sj1bdpnkh9q3knr3ss718da1d;123s;https://open.spotify.com/track/0jv5OcbvTUHgO8FgHhya8b
"Wake Me Up";Foals;"Wake Me Up";GBAHT2100953;"2021-11-15 20:35";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/4MDDOpA7BwGDjYclTmCTVw
"All My Life";"Foo Fighters";"One By One (Expanded Edition)";USRW30200001;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;263s;https://open.spotify.com/track/6tsojOQ5wHaIjKqIryLZK6
"Best Of You - Live at the Pantages Theatre, Los Angeles, CA - August 2006";"Foo Fighters";"Skin And Bones (Live)";USRW30600048;"2021-11-09 01:55";sj1bdpnkh9q3knr3ss718da1d;303s;https://open.spotify.com/track/1152S957C8U9O5oFJxEQ8I
"Best of You";"Foo Fighters";"In Your Honor";USRW30500001;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;256s;https://open.spotify.com/track/5FZxsHWIvUsmSK1IAvm2pp
"Everlong - Acoustic Version";"Foo Fighters";"Greatest Hits";USRW30900002;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;251s;https://open.spotify.com/track/3QmesrvdbPjwf7i40nht1D
"Learn to Fly";"Foo Fighters";"There Is Nothing Left To Lose";USRW39900002;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT
"The Pretender";"Foo Fighters";"Echoes, Silence, Patience & Grace";USRW30700007;"2021-05-23 19:26";sj1bdpnkh9q3knr3ss718da1d;269s;https://open.spotify.com/track/7x8dCjCr0x6x2lXKujYD34
"Pumped Up Kicks";"Foster The People";Torches;USSM11002931;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;240s;https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
"Sit Next to Me";"Foster The People";"Sacred Hearts Club";USSM11704909;"2021-09-30 19:19";sj1bdpnkh9q3knr3ss718da1d;243s;https://open.spotify.com/track/4BdGO1CaObRD4La9l5Zanz
"Hey Julie";"Fountains Of Wayne";"Welcome Interstate Managers";USESC0300008;"2021-07-15 01:56";sj1bdpnkh9q3knr3ss718da1d;157s;https://open.spotify.com/track/2LGAbm0xHNu7scBDVCkFwN
"Stacy's Mom";"Fountains Of Wayne";"Welcome Interstate Managers";USESC0300016;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;198s;https://open.spotify.com/track/27L8sESb3KR79asDUBu8nW
"Billy Goodbye";"Franz Ferdinand";"Billy Goodbye";GBCEL2100536;"2021-11-09 01:55";sj1bdpnkh9q3knr3ss718da1d;221s;https://open.spotify.com/track/19ZBncpk43fACvzKeqZIib
"Take Me Out";"Franz Ferdinand";"Franz Ferdinand";USSM10402947;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/6ooluO7DiEhI1zmK94nRCM
"Let Go";"Frou Frou";Details;GBAAN0200016;"2021-09-18 18:55";sj1bdpnkh9q3knr3ss718da1d;254s;https://open.spotify.com/track/3xKTpGCsafXzV4muM1Hpl3
"Hemorrhage (In My Hands)";Fuel;"Something Like Human";USSM10011620;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/1sjrDQXqAa9V07FjKIlAQ4
Shimmer;Fuel;Sunburn;USSM19702935;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;214s;https://open.spotify.com/track/74KI6d8jEM2zwOAo3luayU
No Gods No Masters;Garbage;No Gods No Masters;GB5KW2003877;2021-06-17 19:10;sj1bdpnkh9q3knr3ss718da1d;271s;https://open.spotify.com/track/56Fv0B4phzb9VxOdC4aczt
"Only Happy When It Rains";Garbage;"Garbage (20th Anniversary Deluxe Edition/Remastered)";USGF19500403;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/1IsGA5ceSC4a5nxgAEYnQd
Queer;Garbage;Garbage (20th Anniversary Deluxe Edition/Remastered);USGF19500402;2021-06-17 19:10;sj1bdpnkh9q3knr3ss718da1d;276s;https://open.spotify.com/track/3Huutm0fMOv8gJlARLGENG
"Stupid Girl";Garbage;"Absolute Garbage";USGF19500408;"2021-04-15 03:28";sj1bdpnkh9q3knr3ss718da1d;258s;https://open.spotify.com/track/0h4fRpHrxBeR3XWHmcolaU
The Men Who Rule the World;Garbage;No Gods No Masters;GB5KW2003868;2021-06-17 19:10;sj1bdpnkh9q3knr3ss718da1d;267s;https://open.spotify.com/track/0b8eNP09l6QittlvWXUGXS
