title;artist;album;isrc;addedDate;addedBy;duration;url
"﻿""Dreadlock Holiday""";10cc;Bloody Tourists;GBF087800002;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;268s;https://open.spotify.com/track/1LOZMYF5s8qhW7Rv4w2gun
Dreadlock Holiday;10cc;Bloody Tourists;GBF087800002;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;268s;https://open.spotify.com/track/1LOZMYF5s8qhW7Rv4w2gun
I'm Not In Love;10cc;The Original Soundtrack;GBF087500001;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;367s;https://open.spotify.com/track/5HQEmiV2lKnSO6qa2fsR7x
I'm Not In Love;10cc;The Original Soundtrack;GBF087500001;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;367s;https://open.spotify.com/track/5HQEmiV2lKnSO6qa2fsR7x
The Things We Do For Love;10cc;Deceptive Bends;GBF087600005;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/6KEWtSOGKpIXGw6l1uJgsR
The Things We Do For Love;10cc;Deceptive Bends;GBF087600005;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/6KEWtSOGKpIXGw6l1uJgsR
How Long;Ace;Five-A-Side;GBAZJ0600006;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/4AjKVyNUMdUveKK5OH1OJD
How Long;Ace;Five-A-Side;GBAZJ0600006;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/4AjKVyNUMdUveKK5OH1OJD
All Out of Love;Air Supply;Lost in Love;USAR18000002;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;243s;https://open.spotify.com/track/7dQC53NiYOY9gKg3Qsu2Bs
All Out of Love;Air Supply;Lost in Love;USAR18000002;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;243s;https://open.spotify.com/track/7dQC53NiYOY9gKg3Qsu2Bs
Even the Nights Are Better;Air Supply;Now And Forever;USAR18200001;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/09bRmFRViBORKQ2miwp04P
Even the Nights Are Better;Air Supply;Now And Forever;USAR18200001;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/09bRmFRViBORKQ2miwp04P
We're in This Love Together;Al Jarreau;Breakin' Away;USWB10902587;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;226s;https://open.spotify.com/track/1Let4BYaYSum46nAGO1i6v
We're in This Love Together;Al Jarreau;Breakin' Away;USWB10902587;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;226s;https://open.spotify.com/track/1Let4BYaYSum46nAGO1i6v
Year of the Cat;Al Stewart;Year of the Cat;USRH10650441;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;400s;https://open.spotify.com/track/7MTX3vevnm41xuEoPxWT3j
Year of the Cat;Al Stewart;Year of the Cat;USRH10650441;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;400s;https://open.spotify.com/track/7MTX3vevnm41xuEoPxWT3j
Show and Tell;Al Wilson;Show and Tell: The Best of Al Wilson;US2Y30611996;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/2vhW1OmaZDYi63Da9d8R5o
Show and Tell;Al Wilson;Show and Tell: The Best of Al Wilson;US2Y30611996;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/2vhW1OmaZDYi63Da9d8R5o
Biggest Part of Me;Ambrosia;One Eighty;USWB18000096;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;324s;https://open.spotify.com/track/6JHXiRD1QjMK1N6AQEnL04
Biggest Part of Me;Ambrosia;One Eighty;USWB18000096;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;324s;https://open.spotify.com/track/6JHXiRD1QjMK1N6AQEnL04
How Much I Feel;Ambrosia;Life Beyond L.A.;USWB17800025;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;283s;https://open.spotify.com/track/3GVhCuS4BRxCTvVj4Cmc8w
How Much I Feel;Ambrosia;Life Beyond L.A.;USWB17800025;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;283s;https://open.spotify.com/track/3GVhCuS4BRxCTvVj4Cmc8w
You're the Only Woman - You & I;Ambrosia;One Eighty;USWB18000097;2021-04-15 03:33;sj1bdpnkh9q3knr3ss718da1d;263s;https://open.spotify.com/track/11qmuUlW5q5diLiVSOlsSF
