title;artist;album;isrc;addedDate;addedBy;duration;url
Survivor;"Nathaniel Rateliff & The Night Sweats";Survivor;USC4R2107143;"2021-08-20 19:44";sj1bdpnkh9q3knr3ss718da1d;242s;https://open.spotify.com/track/2TSiZ6ZtA4x5NbQgGpYrVU
Animal;"Neon Trees";Habits;USUM71001801;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/1fBl642IhJOE5U319Gy2Go
"Everybody Talks";"Neon Trees";"Picture Show";USUM71119189;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;177s;https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
"New Best Friend";"Neon Trees";"New Best Friend";ZZOPM2002419;"2021-09-24 01:20";sj1bdpnkh9q3knr3ss718da1d;223s;https://open.spotify.com/track/0GwmWHT6w2yLfxL37AJq2F
"Fallacy Actually";"Night Moves";"Fallacy Actually";GBCEL2100577;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;252s;https://open.spotify.com/track/5FLd0SCmbuP3ZQqEt7Ew6N
"Trip Switch";"Nothing But Thieves";"Nothing But Thieves (Track by Track)";GBARL1500806;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;181s;https://open.spotify.com/track/13QI6bq0U8HMK7gUpAwFBK
"Pieces of You";nothing,nowhere.;"Pieces of You";USAT22105958;"2021-10-13 22:31";sj1bdpnkh9q3knr3ss718da1d;183s;https://open.spotify.com/track/7CGz9zQ07qHQbqMemymj1h
"Someday I'll Be Happy";"OCTAVIO the Dweeb";"Someday I'll Be Happy";QZAKB2104789;"2021-05-08 01:56";sj1bdpnkh9q3knr3ss718da1d;166s;https://open.spotify.com/track/36abeitRdTDdUxYahI6tMU
"Little Talks";"Of Monsters and Men";"My Head Is An Animal";USUM71119106;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;267s;https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B
"Dirty Paws";"Of Monsters and Men";"My Head Is An Animal";USUM71202066;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;278s;https://open.spotify.com/track/5g7rJvWYVrloJZwKiShqlS
"Mountain Sound";"Of Monsters and Men";"My Head Is An Animal";USUM71202068;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;211s;https://open.spotify.com/track/60ZGteAEtPCnGE6zevgUcd
Wars;"Of Monsters and Men";"FEVER DREAM";USUG11901290;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/6DZ5EOzz715nW5UIovhIWD
"Life Goes On";"Oliver Tree";"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)";USAT22007153;"2021-09-30 19:26";sj1bdpnkh9q3knr3ss718da1d;162s;https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
"Let Me Down";"Oliver Tree";"Let Me Down";USAT22000348;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;111s;https://open.spotify.com/track/0vVkuvsZVOC83mgZAtemK5
brutal;"Olivia Rodrigo";SOUR;USUG12101242;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;144s;https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
"I Write Sins Not Tragedies";"Panic! At The Disco";"A Fever You Can't Sweat Out";US56V0507710;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;187s;https://open.spotify.com/track/4bPQs0PHn4xbipzdPfn6du
"Misery Business";Paramore;Riot!;USAT20702617;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
"Famous - Single Version";Parcels;Day/Night;FR6P12100700;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/3Mfg7kJLvEPBMnIwSly02u
Sleepyhead;"Passion Pit";Manners;USSM10901014;"2021-11-15 20:38";sj1bdpnkh9q3knr3ss718da1d;175s;https://open.spotify.com/track/4prEPl61C8qZpeo3IkYSMl
"Take a Walk";"Passion Pit";Gossamer;USSM11202617;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/4Sfa7hdVkqlM8UW5LsSY3F
"Little Secrets";"Passion Pit";Manners;USSM10901007;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/3kb38wezoUA8ki5jPYy3t5
"Fall In Love";Phantogram;Voices;USUM71318566;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;223s;https://open.spotify.com/track/5UKj2UGT4AMc1GMLk5S5sw
"You Don’t Get Me High Anymore";Phantogram;Three;USUM71603912;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;220s;https://open.spotify.com/track/3gkSQbWTDBh0ZKq85WmJDz
flowers;phem;flowers;QZJ2A1900041;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;161s;https://open.spotify.com/track/1MXfyXi4OdU0WMhgZM6tLR
1901;Phoenix;"Wolfgang Amadeus Phoenix";FR31Q0900002;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;193s;https://open.spotify.com/track/3FM33HqRlV7J1QJoPOnd2u
Lisztomania;Phoenix;"Wolfgang Amadeus Phoenix";FR31Q0900001;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;242s;https://open.spotify.com/track/7hwcojGiRqYm100tSmpZE3
"Just for me";PinkPantheress;"Just for me";GBAYE2101058;"2021-09-18 19:02";sj1bdpnkh9q3knr3ss718da1d;116s;https://open.spotify.com/track/6OTKVgVpVaVjhRLYizPJKA
"Tidal Wave";"Portugal. The Man";Woodstock;USAT21700822;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/384TqRlwlMfeUAODhXfF3O
"Live in the Moment";"Portugal. The Man";Woodstock;USAT21700816;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;247s;https://open.spotify.com/track/60eOMEt3WNVX1m1jmApmnX
"Feel It Still";"Portugal. The Man";Woodstock;USAT21700437;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;163s;https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
"death bed (coffee for your head)";"Powfu, beabadoobee";"death bed (coffee for your head)";USSM12000925;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;173s;https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
1999;Prince;1999;USWB18200028;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;379s;https://open.spotify.com/track/2H7PHVdQ3mXqEHXcvclTB0
"Dani California";"Red Hot Chili Peppers";"Stadium Arcadium";USWB10600700;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;282s;https://open.spotify.com/track/10Nmj3JCNoMeBQ87uw5j8k
"Sexy Villain";"Remi Wolf";Juno;USUG12103582;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;189s;https://open.spotify.com/track/27sBcXtgTBSJRdUxei1a7J
"Someone Else";"Rezz, Grabbitz";"Someone Else";USRC12000604;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;199s;https://open.spotify.com/track/4hR3hQKELrARHNZJ51D14s
"Favorite Color Is Blue";"Robert DeLong, K.Flay";"Favorite Color Is Blue";USYAH1700230;"2021-10-22 00:14";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/70JW8fz57MjPgbudBsx8rh
overwhelmed;"Royal & the Serpent";Overwhelmed;USAT22002973;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;159s;https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y
"LUCID DREAMS";"Royal & the Serpent, Beauty School Dropout";"LUCID DREAMS";USAT22107711;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;170s;https://open.spotify.com/track/1H0XfvZWmlvc0QICpv4pwE
"My Type";"Saint Motel";"My Type EP";GBAYE1400856;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;205s;https://open.spotify.com/track/2Iq6HhIquO7JKr0KfTNLzU
"It's All Happening";"Saint Motel";"It's All Happening";USAT22102110;"2021-05-15 05:21";sj1bdpnkh9q3knr3ss718da1d;180s;https://open.spotify.com/track/7h0k5VYp0p38OmauI9xR0P
Hometown;"Sea Girls";Hometown;GBUM72105094;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;231s;https://open.spotify.com/track/1BOabedVD9kbuN8OiAHtkS
seaside_demo;SEB;seaside_demo;QZ93L2115464;"2021-06-17 19:13";sj1bdpnkh9q3knr3ss718da1d;132s;https://open.spotify.com/track/73M0rMVx5CWE8M4uATSsto
"Mended Mind";"Sebu, Jonah Walsh";"Mended Mind";QZNWW2198157;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/7sjDmm4TTSStT8YqhoAnCs
"Trampoline (with ZAYN)";"SHAED, ZAYN";"Trampoline (with ZAYN)";QZ47A1900210;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;184s;https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
Substitution;"Silversun Pickups";Swoon;US3R20900108;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;281s;https://open.spotify.com/track/1ZqLkiXJqLekCP1oIMOQP7
"Lazy Eye";"Silversun Pickups";Carnavas;US3R20600207;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;354s;https://open.spotify.com/track/1aDLUzCyYpRXgrjwUWzV2X
Gold;"Sir Sly";"You Haunt Me";USUM71305811;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;232s;https://open.spotify.com/track/0qM7QW0hUI8Lez3MAI3P5U
"Welcomes The Pressure";"Sir Sly";"The Rise & Fall of Loverboy";USUM72100524;"2021-04-26 19:58";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/6pMfozd7EnjgLHXxm72sH5
Bang;"Sir Sly";Bang;TCAFU2183764;"2021-11-12 06:42";sj1bdpnkh9q3knr3ss718da1d;131s;https://open.spotify.com/track/5GbK9am1svakX356ltRPcm
"Material Boy";"Sir Sly";"Material Boy";USUM72005562;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;225s;https://open.spotify.com/track/4qtADmx9H4cf1xZyRuIQG8
"Neck High";slo/tide;"Neck High";QMDA62130217;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;230s;https://open.spotify.com/track/4ZUhnb7cuHcmR8JNhbaUzh
Valentine;"Snail Mail";Valentine;USMTD2100274;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;196s;https://open.spotify.com/track/21brT2CZwKz8VPCf0nFxiP
"Velcro (feat. Gus Dapperton)";"spill tab, Gus Dapperton";"Velcro (feat. Gus Dapperton)";USAR12100163;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;193s;https://open.spotify.com/track/4jN6jgeKdFG7oBeXg3qC26
"Can't Be What You Think";Sports;"Can't Be What You Think";QZNJX2108449;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;201s;https://open.spotify.com/track/42c4zQXbM14DbksotK3Cq7
"Sober/Hungover (feat. Arizona Zervas)";"Sueco, Arizona Zervas";"Sober/Hungover (feat. Arizona Zervas)";USAT22106957;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;169s;https://open.spotify.com/track/4yfQyGR61s7Mc5898V1BE6
"O Holy Night";"Sufjan Stevens";"Songs For Christmas";US64G0602820;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;244s;https://open.spotify.com/track/6E8goFCtLU3mnqZw38AVLs
Radio;"Sylvan Esso";"What Now";USC4R1601982;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/0idjTHGhGRBdWTmsalq3tF
Solamente;"Tai Verdes";TV;USQX92101459;"2021-07-26 19:46";sj1bdpnkh9q3knr3ss718da1d;135s;https://open.spotify.com/track/4BMBpU3AbNPjsHk41S0uSl
"It Might Be Time";"Tame Impala";"It Might Be Time";AUUM71900301;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;273s;https://open.spotify.com/track/2P0NiuAfypaw5UZJoo0n0o
"Lost In Yesterday";"Tame Impala";"Lost In Yesterday";AUUM71900932;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;250s;https://open.spotify.com/track/3eoNUm0LU9hATVVi9w4fM6
"The Less I Know The Better";"Tame Impala";Currents;AUUM71500303;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;216s;https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
"Is It True";"Tame Impala";"The Slow Rush";AUUM71900933;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/6RZmhpvukfyeSURhf4kZ0d
"No Choice";"Tame Impala";"No Choice";AUUM72100334;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/4dj1qglNo2j45K8z2sDFEY
Chocolate;"The 1975";"The 1975";GBK3W1000183;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;225s;https://open.spotify.com/track/44Ljlpy44mHvLJxcYUvTK0
"Somebody Else";"The 1975";"I like it when you sleep, for you are so beautiful yet so unaware of it";GBK3W1500426;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;348s;https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk
"Love It If We Made It";"The 1975";"A Brief Inquiry Into Online Relationships";GBK3W1800771;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;253s;https://open.spotify.com/track/6WmIyn2fx1PKQ0XDpYj4VR
"The Sound";"The 1975";"I like it when you sleep, for you are so beautiful yet so unaware of it";GBK3W1500429;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;249s;https://open.spotify.com/track/316r1KLN0bcmpr7TZcMCXT
"Sometime Around Midnight";"The Airborne Toxic Event";"The Airborne Toxic Event (Deluxe Edition)";USSE90829804;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;304s;https://open.spotify.com/track/7Hn0bZgca6QFz6OyKkvAi6
"Meet Me At Our Spot - Live";"THE ANXIETY, WILLOW, Tyler Cole";"Meet Me At Our Spot (Live)";QMJMT2103947;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;148s;https://open.spotify.com/track/3BrWLBC4WYx393yRUOlTih
"Kilby Girl";"The Backseat Lovers";"When We Were Friends";uscgh1936387;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;282s;https://open.spotify.com/track/3fsaxdtRDMEvZu1XC3FN2i
"Kilby Girl";"The Backseat Lovers";"When We Were Friends";USCGH1936387;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;282s;https://open.spotify.com/track/1170VohRSx6GwE6QDCHPPH
"1 Last Cigarette";"The Band CAMINO";"1 Last Cigarette";USAT22100087;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;186s;https://open.spotify.com/track/07cZs4Bn5aMHsQMFZ7MOui
"Auld Lang Syne - 1991 Remix";"The Beach Boys";"The Beach Boys' Christmas Album";USCA29100204;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;80s;https://open.spotify.com/track/1nwQILbWx9WXke8gT8xRsS
"Howlin' for You";"The Black Keys";Brothers;USNO11000079;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;192s;https://open.spotify.com/track/0grFc6klR3hxoHLcgCYsF4
"Little Black Submarines";"The Black Keys";"El Camino";USNO11100276;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;251s;https://open.spotify.com/track/1PXsUXSM3LF2XNSkmIldPb
"Lonely Boy";"The Black Keys";"El Camino";USNO11100273;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;194s;https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI
"Gold on the Ceiling";"The Black Keys";"El Camino";USNO11100275;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;224s;https://open.spotify.com/track/5lN1EH25gdiqT1SFALMAq1
"An Honest Mistake";"The Bravery";"The Bravery";USIR20500157;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;220s;https://open.spotify.com/track/7DoMGZLVzga3vhyZlb0hBX
"I Believe in a Thing Called Love";"The Darkness";"Permission to Land";GBAHS0300635;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;218s;https://open.spotify.com/track/756CJtQRFSxEx9jV4P9hpA
"The '59 Sound";"The Gaslight Anthem";"The '59 Sound";USA6G0835802;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;190s;https://open.spotify.com/track/4T1PtJLCbe7MIsvhQZURXL
"Hold Me Down";"The Happy Fits";"What Could Be Better";QM6MZ2094860;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;224s;https://open.spotify.com/track/2e62x0Mhv46Zx1ph0W4B3d
"Another Try";"The Happy Fits";"Another Try";GBKPL2156869;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;164s;https://open.spotify.com/track/6n9qQ4PE3PGUeJrCS1ZdZv
"Missed Connection";"The Head And The Heart";"Living Mirage";USRE11900111;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/4R9KztunyNTH13KtAqePLp
"You & Me";"The Hunna";100;QMCE31600543;"2021-09-18 19:02";sj1bdpnkh9q3knr3ss718da1d;182s;https://open.spotify.com/track/2khDPFbepJ22ODMOuX9E9D
"She's Kerosene";"The Interrupters";"Fight the Good Fight";USHEL1801003;"2021-10-22 00:14";sj1bdpnkh9q3knr3ss718da1d;170s;https://open.spotify.com/track/60FJeNTK5edr72G2xtCWuP
Caution;"The Killers";Caution;USUM72005111;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;270s;https://open.spotify.com/track/2l8Gq9hNquNgzgv00DftKX
"My Own Soul’s Warning";"The Killers";"My Own Soul's Warning";USUM72005112;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;274s;https://open.spotify.com/track/4mtracN0MNSzOGPHod4yIi
"The Man";"The Killers";"Wonderful Wonderful";USUM71705733;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;250s;https://open.spotify.com/track/5aWhs651KYM26HYM16kRdk
"When You Were Young";"The Killers";"Sam's Town";USUM70605164;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;220s;https://open.spotify.com/track/70wYA8oYHoMzhRRkARoMhU
"Somebody Told Me";"The Killers";"Hot Fuss";USIR20400195;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;197s;https://open.spotify.com/track/7HGTkn2aX7MNdKs7nV2xBt
"Mr. Brightside";"The Killers";"Hot Fuss";USIR20400274;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;223s;https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
"Jenny Was A Friend Of Mine";"The Killers";"Hot Fuss";USIR20400268;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;244s;https://open.spotify.com/track/4QK4pMWEwlXxwg1zp08xpl
"On Top";"The Killers";"Hot Fuss";USIR20400271;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;259s;https://open.spotify.com/track/4auE2w8sP6HYrA3Dcokmdl
"The Cowboys' Christmas Ball";"The Killers";"Don't Waste Your Wishes";USUM71118841;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/35HSY6uzdUJd5ur9JtYkTA
"All About You (feat. Foster The People)";"The Knocks, Foster The People";"All About You (feat. Foster The People)";USAT22006617;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/5ug2bpyUHVOR7Y3TUPH3J7
Oh!;"The Linda Lindas";Oh!;USEP42145002;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;156s;https://open.spotify.com/track/4e72LGraX8sW5iztJvS5fo
Ophelia;"The Lumineers";Cleopatra;USDMG1673802;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;160s;https://open.spotify.com/track/3d8y0t70g7hw2FOWl9Z4Fm
Gloria;"The Lumineers";III;USDMG1995103;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;216s;https://open.spotify.com/track/5BkGp7FLUUpKgWl29jBK0J
Angela;"The Lumineers";Cleopatra;USDMG1673805;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/5bodDpPolC3xlame0SVcDY
BRIGHTSIDE;"The Lumineers";BRIGHTSIDE;USDMG2224901;"2021-09-24 01:20";sj1bdpnkh9q3knr3ss718da1d;230s;https://open.spotify.com/track/1TX0ImiGMYiikRash29a2b
Sticky;"The Maine";Sticky;QZ47A2100501;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;179s;https://open.spotify.com/track/33cJ7PEcgnh5d9JPgJNmkn
Hush;"The Marías";Hush;USAT22100692;"2021-07-26 19:46";sj1bdpnkh9q3knr3ss718da1d;182s;https://open.spotify.com/track/04kybb0HCt1uaTBgYkSgwQ
"San Francisco";"The Mowgli's";"Waiting For The Dawn";USUM71213439;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;173s;https://open.spotify.com/track/5RRWirYSE08FPKD6Mx4v0V
"Young Blood";"The Naked And Famous";"Passive Me, Aggressive You";NZNK11000001;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;247s;https://open.spotify.com/track/25nzKGDiua1lE9Qo5V19GL
Stargazing;"The Neighbourhood";"Chip Chrome & The Mono-Tones (Deluxe)";USSM12006844;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/0VF7YLIxSQKyNiFL3X6MmN
"Sweater Weather";"The Neighbourhood";"I Love You.";USSM11300080;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;240s;https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
Afraid;"The Neighbourhood";"I Love You.";USSM11300889;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;251s;https://open.spotify.com/track/7brQHA2CgQpcMBiOlfiXYb
"Such Great Heights - Remastered";"The Postal Service";"Give Up (Deluxe 10th Anniversary Edition)";USSUB1304502;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;267s;https://open.spotify.com/track/27LyQFdQbui4TnRs05cZ8C
"I Dare You";"The Regrettes";"How Do You Love?";USWB11901117;"2021-09-08 23:40";sj1bdpnkh9q3knr3ss718da1d;171s;https://open.spotify.com/track/6N3aShaAM8V6valfHIFVOr
Monday;"The Regrettes";Monday;USWB12102682;"2021-09-30 19:26";sj1bdpnkh9q3knr3ss718da1d;176s;https://open.spotify.com/track/3MT7zL7gbFjzMRHSYBEUqJ
"You're So Fucking Pretty";"The Regrettes";"You're So Fucking Pretty";USWB12105142;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;230s;https://open.spotify.com/track/2CQy2zQj9Cs7mRvPnxtHN4
"Wish I Knew You";"The Revivalists";"Men Amongst Mountains";USWU31500062;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;274s;https://open.spotify.com/track/2EWpa5XnAuSn0sIkSSIhYk
"Last Nite";"The Strokes";"Is This It";USRC10100765;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;193s;https://open.spotify.com/track/3SUusuA9jH1v6PVwtYMbdv
"Bad Decisions";"The Strokes";"Bad Decisions";USRC11902729;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;293s;https://open.spotify.com/track/6e2pJqucDMxbp061B40r6O
"Hard To Explain";"The Strokes";"Is This It";USRC10100768;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;224s;https://open.spotify.com/track/0OM9ri37LIbPc9hffwsyb1
"Could Have Been Me";"The Struts";"Everybody Wants";GBUM71304611;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;188s;https://open.spotify.com/track/3IyCL4Em1GOpNGDf451Hg1
"Kiss This";"The Struts";"Everybody Wants";GBUM71304888;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;178s;https://open.spotify.com/track/3Zm5SMUA3JH98Aty7Zc0xr
"Sweet Disposition";"The Temper Trap";Conditions;GBZUZ0900013;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;231s;https://open.spotify.com/track/5RoIXwyTCdyUjpMMkk4uPd
"Fell In Love With A Girl";"The White Stripes";"White Blood Cells";GBBKS0100352;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;110s;https://open.spotify.com/track/6YK2tAEYnHgYkkC6TSziqM
"Seven Nation Army";"The White Stripes";Elephant;USVT10300001;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;232s;https://open.spotify.com/track/7i6r9KotUPQg3ozKKgEPIN
"Greek Tragedy";"The Wombats";"Glitterbug (Deluxe Edition)";GBAHT1400467;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;210s;https://open.spotify.com/track/28C4nmrd7BTu0XbOmaTHZr
"If You Ever Leave, I'm Coming with You";"The Wombats";"If You Ever Leave, I'm Coming with You";GBKPL2157624;"2021-08-20 19:44";sj1bdpnkh9q3knr3ss718da1d;169s;https://open.spotify.com/track/1BiRaCcUqWpLLb4LZpvRMF
"Jump into the Fog";"The Wombats";"The Wombats Proudly Present... This Modern Glitch";GBFTG1100008;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;232s;https://open.spotify.com/track/3l8dM1wjgFh98jpiq5ZCe7
"Favorite Liar";"The Wrecks";"We Are The Wrecks";TCACM1698474;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;242s;https://open.spotify.com/track/1scwknKtBQpreYy6MSoJqJ
Crystalised;"The xx";xx;GBBKS0900025;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/1nmCmB3qdXrzxFhvLJuhuB
"The Lost Cause (feat. Manchester Orchestra)";"Tom Morello, Manchester Orchestra";"The Atlas Underground Flood";USQE92100232;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;267s;https://open.spotify.com/track/1U6EJtfppdVa0vsQwriy9Q
BLACKOUT;Turnstile;"GLOW ON";NLA322100050;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;173s;https://open.spotify.com/track/0bGImSqDB2ebdeoCidUC8o
"Wolf Like Me";"TV On The Radio";"Return To Cookie Mountain";USTG30626805;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;279s;https://open.spotify.com/track/03wKMRNYVvw6s9nm4I4jUS
Chlorine;"Twenty One Pilots";Trench;USAT21810687;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;324s;https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
"Shy Away";"Twenty One Pilots";"Shy Away";USAT22101330;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;175s;https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
"Stressed Out";"Twenty One Pilots";Blurryface;USAT21500597;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
"Tear in My Heart";"Twenty One Pilots";Blurryface;USAT21500390;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;188s;https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4
