title;artist;album;isrc;addedDate;addedBy;duration;url
"Take It All Back 2.0";"Judah & the Lion";"Take It All Back 2.0 + Stockholm";QMGSG1600004;"2017-01-24 15:15";friend3001;218s;https://open.spotify.com/track/4mmmfxk5PvLFzO2lRpyQ38
"Suit And Jacket";"Judah & the Lion";"Folk Hop N' Roll (Deluxe)";QMGSG1700002;"2017-04-11 18:11";friend3001;222s;https://open.spotify.com/track/0HHiYWkmHEFyOHAuPWuo6n
"Come & Go (with Marshmello)";"Juice WRLD, Marshmello";"Legends Never Die";USUG12001904;"2020-09-23 13:55";friend3001;205s;https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
"SO WHAT!";jxdn;"SO WHAT!";USAT22004348;"2020-09-23 14:06";friend3001;141s;https://open.spotify.com/track/0t66WOHS2gTyP9UnjFTqra
"ANGELS & DEMONS";jxdn;"ANGELS & DEMONS";USAT22003132;"2021-03-11 12:14";friend3001;160s;https://open.spotify.com/track/4GUj9MfPPkjpZskxb45uiX
"Blood In The Cut";K.Flay;"Crush Me";USUM71607030;"2016-11-17 01:18";friend3001;188s;https://open.spotify.com/track/7h59U2YTcnmSIMFcO1G13y
"Way down We Go";KALEO;"Way down We Go";USAT21502122;"2016-06-06 23:54";friend3001;220s;https://open.spotify.com/track/7aUuoq4oMfLxaLa5GVUDHi
"how will i rest in peace if i'm buried by a highway?//";KennyHoopla;"how will i rest in peace if i'm buried by a highway?//";USQX92000282;"2020-03-13 13:46";friend3001;219s;https://open.spotify.com/track/4jFLw7QqWlv3lZr980HyYW
estella//;"KennyHoopla, Travis Barker";estella//;USQX92004761;"2021-03-11 12:10";friend3001;119s;https://open.spotify.com/track/4v2Bq0xDB7uNN73I5b44Du
1950;"King Princess";1950;USSM11801303;"2018-07-27 20:52";friend3001;225s;https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
Supersoaker;"Kings of Leon";Supersoaker;USRC11300780;"2013-09-11 01:25";friend3001;230s;https://open.spotify.com/track/07IhxltY136OY8FFHvCSHm
"Waste A Moment";"Kings of Leon";"Waste A Moment";USRC11601471;"2016-10-09 18:28";friend3001;183s;https://open.spotify.com/track/4abm3RbYBcQlrxdV1ObjUj
Reverend;"Kings of Leon";WALLS;USRC11601472;"2017-06-26 02:51";friend3001;234s;https://open.spotify.com/track/5cm47Nc1MWBVIkRFaXxvHY
"Come with Me Now";KONGOS;Lunatic;USY741100002;"2014-02-12 18:48";friend3001;212s;https://open.spotify.com/track/2kWowW0k4oFymhkr7LmvzO
"Freak On a Leash";Korn;"Playlist: The Very Best Of Korn";USSM19801755;;;255s;https://open.spotify.com/track/5f47hFFEpH5NyiPYvy9aMK
"This Girl - Kungs Vs. Cookin' On 3 Burners";"Kungs, Cookin' On 3 Burners";"This Girl (Kungs Vs. Cookin' On 3 Burners)";FR9W11601798;"2016-07-02 01:07";friend3001;196s;https://open.spotify.com/track/4AOpEhqA7zHxQjkHmRrAp7
Shitlist;L7;"Bricks Are Heavy";USRH10901865;"2013-01-12 17:38";friend3001;175s;https://open.spotify.com/track/7fxpqs4G8vj3rFYbJnsG7w
"West Coast";"Lana Del Rey";Ultraviolence;GBUM71402081;"2014-06-27 21:42";friend3001;257s;https://open.spotify.com/track/1W1E807HjrMFYSpBysrgHp
Love;"Lana Del Rey";Love;GBUM71604605;"2017-04-26 00:16";friend3001;278s;https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW
"Doin' Time";"Lana Del Rey";"Doin' Time";GBUM71902490;"2019-06-23 22:23";friend3001;202s;https://open.spotify.com/track/0cLS7FslBJgsuWwJNRnPWB
"Take A Look Around";"Limp Bizkit";"Greatest Hitz";USIR10000604;;;320s;https://open.spotify.com/track/6CDPhRDtpwRtD5johV6ftP
"Rollin' (Air Raid Vehicle)";"Limp Bizkit";"Lost & Found: Limp Bizkit";USIR10001170;;;214s;https://open.spotify.com/track/2BkWokfWbWNlZ13oRMXYNX
"In the End";"Linkin Park";"Hybrid Theory (Bonus Edition)";USWB10002407;"2012-03-27 19:55";;217s;https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
Numb;"Linkin Park";Meteora;USWB10300474;"2012-03-27 19:55";;188s;https://open.spotify.com/track/4Ps4sxX3kW1KW1zDHU5Ye4
"Waiting for the End";"Linkin Park";"A Thousand Suns";USWB11001851;"2012-05-26 18:28";;232s;https://open.spotify.com/track/5JHNg1hxZFT7TDEphhM4wj
"BURN IT DOWN";"Linkin Park";"BURN IT DOWN";USWB11200587;"2012-05-28 18:02";;231s;https://open.spotify.com/track/5ZOhKoqC0mqXmpBERIvxP3
"One Step Closer";"Linkin Park";"Hybrid Theory (Bonus Edition)";USWB10002399;"2012-08-16 19:53";;157s;https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4
"What I've Done";"Linkin Park";"Minutes to Midnight";USWB10700721;"2013-03-13 17:42";friend3001;206s;https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn
Faint;"Linkin Park";"Meteora (Bonus Edition)";USWB10300468;"2013-04-07 17:41";friend3001;163s;https://open.spotify.com/track/7AB0cUXnzuSlAnyHOqmrZr
"CASTLE OF GLASS";"Linkin Park";"LIVING THINGS";USWB11200795;"2013-06-12 17:59";friend3001;205s;https://open.spotify.com/track/1r1fPuhj9H4VdXr7OK6FL5
"Until It's Gone";"Linkin Park";"Until It's Gone";USWB11401014;"2014-06-27 21:54";friend3001;233s;https://open.spotify.com/track/2CK5EvcFH84Xe5yR5MKLMd
"Final Masquerade";"Linkin Park";"The Hunting Party";USWB11401083;"2014-11-16 20:06";friend3001;218s;https://open.spotify.com/track/3aYBjxTMvrEOP0A0UXg9ER
"Talking to Myself";"Linkin Park";"One More Light";USWB11700220;"2017-07-14 23:14";friend3001;231s;https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq
"Heavy (feat. Kiiara)";"Linkin Park, Kiiara";"Heavy (feat. Kiiara)";USWB11700188;"2017-03-17 00:31";friend3001;170s;https://open.spotify.com/track/32bqxZEJRJObeNyc8bEiPt
"My Own Worst Enemy";Lit;"A Place In The Sun";USRC19808159;"2012-05-20 22:14";;169s;https://open.spotify.com/track/33iv3wnGMrrDugd7GBso1z
"Lightning Crashes";Live;"Throwing Copper";USRR29442180;"2012-05-20 22:13";;326s;https://open.spotify.com/track/5vVmnv4EN3X2VBa5Fo3UFM
"Cult of Personality";"Living Colour";"Vivid (Expanded Edition)";USSM18800018;"2017-08-07 01:41";friend3001;295s;https://open.spotify.com/track/5e3YOg6fIkP0wD5TyxcHOH
"Battleflag - Radio Edit";"Lo Fidelity Allstars";Battleflag;GBBMQ0800138;"2012-05-29 21:44";;240s;https://open.spotify.com/track/2gqGPuOW5gUcpOm6Vt03S7
"Bound For The Floor";"Local H";"As Good As Dead";USIR29600091;;;223s;https://open.spotify.com/track/4JzpMSlMo2btWmMX75RKek
"Eddie Vedder";"Local H";"As Good As Dead";USIR29600096;;;210s;https://open.spotify.com/track/4EiIvrLhwIi3d0ksUbPqCd
"When Am I Gonna Lose You";"Local Natives";"Violet Street";USC4R1902609;"2019-11-23 17:58";friend3001;264s;https://open.spotify.com/track/5wCVLW9qMtIY9IkBeyYnh6
"The Night We Met";"Lord Huron";"Strange Trails";US53Q1200103;"2017-06-04 15:46";friend3001;208s;https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
Royals;Lorde;"Pure Heroine";NZUM71200031;"2013-11-02 16:54";friend3001;190s;https://open.spotify.com/track/3yvZ1VUso9Xi7EvIyLaj4o
Team;Lorde;"Pure Heroine";NZUM71300124;"2013-11-05 15:38";friend3001;193s;https://open.spotify.com/track/5KcYtdjhsQrNNMjJOSAUEz
"Tennis Court";Lorde;"Pure Heroine";NZUM71300023;"2014-06-11 16:43";friend3001;199s;https://open.spotify.com/track/5WNF8VIyabNOd3mVKVKtfL
"Yellow Flicker Beat - From The Hunger Games: Mockingjay Part 1";Lorde;"Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1)";USUM71414680;"2014-11-16 20:09";friend3001;233s;https://open.spotify.com/track/0GZoB8h0kqXn7XFm4Sj06k
"Green Light";Lorde;"Green Light";NZUM71700063;"2017-03-17 00:22";friend3001;235s;https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
"Perfect Places";Lorde;Melodrama;NZUM71700074;"2017-07-14 23:19";friend3001;222s;https://open.spotify.com/track/1wC93sZRGcTgKLN2UWRSwW
broken;lovelytheband;broken;US3DF1712109;"2018-01-19 22:01";friend3001;205s;https://open.spotify.com/track/2fZZPs9gwlUoAMJRayBWMk
"these are my friends";lovelytheband;"finding it hard to smile";USQX91800801;"2018-12-19 18:57";friend3001;209s;https://open.spotify.com/track/3lPj2nA1lIrWIpbnhNG57v
"loneliness for love";lovelytheband;"loneliness for love";USQX91903957;"2020-03-13 13:52";friend3001;238s;https://open.spotify.com/track/5Kth6cQqMCY9HSo0GbhjUF
"buzz cut";lovelytheband;"conversations with myself about you";USQX92001386;"2020-11-16 12:16";friend3001;218s;https://open.spotify.com/track/1CF0FaHhV4NN82nlyjefmt
"Naked Eye";"Luscious Jackson";"Fever In Fever Out";USCA29600125;"2012-05-21 22:46";;281s;https://open.spotify.com/track/6YtkOhiHmf46w1noltVnF2
Ladykillers;Lush;"Ciao! Best Of";GBAFL9600001;;;193s;https://open.spotify.com/track/0yscVPvnheE550yepjydXC
"Midnight City";M83;"Hurry Up, We're Dreaming";GB55H1100002;"2012-05-03 00:32";;244s;https://open.spotify.com/track/4kO7mrAPfqIrsKwUOK5BFx
Reunion;M83;"Hurry Up, We're Dreaming";GB55H1100003;"2012-07-25 16:01";;235s;https://open.spotify.com/track/4dNCg774LzE2kmtbMOLdP7
Go!;"M83, MAI LAN";Junk;GB55H1600002;"2016-11-17 01:16";friend3001;236s;https://open.spotify.com/track/18mNRyfNGQvVfwTJo27sNR
"why are you here";"Machine Gun Kelly";"why are you here";USUM71924282;"2020-03-13 13:47";friend3001;176s;https://open.spotify.com/track/63h44N1oLElnzut7RxZt6Z
"bloody valentine";"Machine Gun Kelly";"bloody valentine";USUM72005714;"2020-06-18 12:49";friend3001;205s;https://open.spotify.com/track/1bWEngw5tAF7vWByrf5Oy5
"my ex's best friend (with blackbear)";"Machine Gun Kelly, blackbear";"Tickets To My Downfall";USUM72014730;"2021-01-12 12:13";friend3001;139s;https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
"I Think I'm OKAY (with YUNGBLUD & Travis Barker)";"Machine Gun Kelly, YUNGBLUD, Travis Barker";"Hotel Diablo";USUM71909845;"2019-08-24 19:23";friend3001;169s;https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
"Same Love (feat. Mary Lambert)";"Macklemore & Ryan Lewis, Mary Lambert";"The Heist";GMM881200005;"2013-04-07 17:40";friend3001;320s;https://open.spotify.com/track/6IFa4RUo2iM5L33Hkx82lr
"The Gold";"Manchester Orchestra";"A Black Mile To The Surface";USC4R1702130;"2018-03-02 18:37";friend3001;273s;https://open.spotify.com/track/6HUMt61bd7MzjSYA4mhbNL
"Sex & Candy";"Marcy Playground";"Sex And Candy";USEM39600079;;;176s;https://open.spotify.com/track/669UUGJqllYeW8SoL7lxmB
Happier;"Marshmello, Bastille";Happier;USUG11801651;"2018-12-19 19:03";friend3001;214s;https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
"King Without a Crown";Matisyahu;"Youth (Best Buy Version)";USSM10507055;"2010-06-12 21:07";;220s;https://open.spotify.com/track/1HbWzBbpUCWaSkTdovAYCa
"King Without a Crown - Live";Matisyahu;"Live at Stubb's";USOM60550205;"2012-08-16 19:54";;289s;https://open.spotify.com/track/4UEHNtBxbG8YqqUsj9jZF7
Cringe;"Matt Maeson";"Bank On The Funeral";USAT21603312;"2019-07-23 19:42";friend3001;216s;https://open.spotify.com/track/12rhvKDK2FfHTZZ1sSAHDG
"Running Up That Hill";"Meg Myers";"Running Up That Hill";QMCE31902007;"2019-11-23 17:54";friend3001;264s;https://open.spotify.com/track/7zLeOgBrdrCfMf47MCyLMC
"Enter Sandman";Metallica;Metallica;USEE10001992;"2013-08-04 22:17";friend3001;332s;https://open.spotify.com/track/1hKdDCpiI9mqz1jVHRKG0E
"Youth Without Youth";Metric;"Youth Without Youth";CARB71211202;"2012-05-03 00:31";;257s;https://open.spotify.com/track/2Po5jsbXgZbTq3yiArepng
Kids;MGMT;"Oracular Spectacular";USSM10702135;"2012-05-12 18:02";;303s;https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU
"Time to Pretend";MGMT;"Oracular Spectacular";USSM10702127;"2012-05-26 18:19";;261s;https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW
"Electric Feel";MGMT;"Oracular Spectacular";USSM10702131;"2013-03-13 17:45";friend3001;230s;https://open.spotify.com/track/3FtYbEfBqAlGO46NUDQSAt
"Genghis Khan";"Miike Snow";"Genghis Khan";USAT21503728;"2016-01-22 13:03";friend3001;212s;https://open.spotify.com/track/6yHczwGhD6R0Mh1fe6IHkG
"Song About You";"Mike Posner";"Song About You";USUM71812339;"2018-12-19 18:58";friend3001;190s;https://open.spotify.com/track/0Knc89pMAsIZbK8tor7i93
"Crossing A Line";"Mike Shinoda";"Crossing A Line / Nothing Makes Sense Anymore";USWB11800647;"2018-05-11 16:44";friend3001;243s;https://open.spotify.com/track/4ccocJuCXjkpckAL1ZzCTA
"Happy Endings (feat. iann dior and UPSAHL)";"Mike Shinoda, iann dior, UPSAHL";"Happy Endings (feat. iann dior and UPSAHL)";USWB12100319;"2021-03-11 12:15";friend3001;213s;https://open.spotify.com/track/1nPd60em5Qwp0NPykFz5Xj
"Make It Up As I Go (feat. K.Flay)";"Mike Shinoda, K.Flay";"Post Traumatic";USWB11800650;"2018-12-19 19:02";friend3001;210s;https://open.spotify.com/track/7qHPOydWy2c3iKsibA31ch
"Stolen Dance";"Milky Chance";"Stolen Dance";DEL211300741;"2014-06-27 21:45";friend3001;314s;https://open.spotify.com/track/3tH4k2MivtExz9hzFm83IK
"Middle Fingers";MISSIO;"Middle Fingers";USRC11700139;"2017-03-17 00:29";friend3001;215s;https://open.spotify.com/track/29tnU0vdSyf19Oy8ltpVCs
"Float On";"Modest Mouse";"Good News For People Who Love Bad News";USSM10315494;"2011-02-14 13:36";;208s;https://open.spotify.com/track/2lwwrWVKdf3LR9lbbhnr6R
Dashboard;"Modest Mouse";"We Were Dead Before The Ship Even Sank";USSM10700153;"2011-02-14 13:36";;246s;https://open.spotify.com/track/0Fe3WxeO6lZZxj7ytvbDUh
"Lampshades on Fire";"Modest Mouse";"Lampshades on Fire";USSM11409701;"2014-12-19 15:13";friend3001;188s;https://open.spotify.com/track/30J50x380IFf1P1H0DOtW4
"We Are Between";"Modest Mouse";"We Are Between";USSM12101863;"2021-06-17 14:52";friend3001;233s;https://open.spotify.com/track/38g0al4YO0WctLwI4Z8394
Shine;"Mondo Cozmo";Shine;USUM71608946;"2016-12-21 20:33";friend3001;278s;https://open.spotify.com/track/0rCnKpUyGhj1WPrBqBIl7K
"Two High";"Moon Taxi";"Let The Record Play";GBKPL1780351;"2018-03-02 18:38";friend3001;213s;https://open.spotify.com/track/5huOzlgCK7PsMSG4TFBvKY
"home ft. WALK THE MOON";"morgxn, WALK THE MOON";"home ft. WALK THE MOON";USHR11838947;"2019-02-05 16:31";friend3001;205s;https://open.spotify.com/track/1Wm8n5eQpDaOk2eQjf8ENd
"Silver Lining";"Mt. Joy";"Mt. Joy";USDMG1785501;"2018-03-25 18:46";friend3001;199s;https://open.spotify.com/track/0i5QVxsK3IvEDbUjTA64Li
Believe;"Mumford & Sons";"Wilder Mind (Deluxe)";GBUM71500530;"2015-06-15 23:06";friend3001;221s;https://open.spotify.com/track/2DVUJ7LTIOEQqjfOZXs8iU
"The Wolf";"Mumford & Sons";"Wilder Mind";GBUM71500539;"2015-07-20 15:07";friend3001;221s;https://open.spotify.com/track/3BVfLmBuTVRSHQSNFLk827
Beloved;"Mumford & Sons";Delta;GBUM71805627;"2019-04-29 20:51";friend3001;265s;https://open.spotify.com/track/7HFgnF1oPMzkCqEMBOA2yI
"Blind Leading The Blind";"Mumford & Sons";"Blind Leading The Blind";GBUM71905250;"2019-11-23 17:56";friend3001;225s;https://open.spotify.com/track/7vM4aNsNhDsNCLIjgbh1Be
Uprising;Muse;"The Resistance";GBAHT0900320;"2010-06-04 22:19";;305s;https://open.spotify.com/track/4VqPOruhp5EdPBeR92t6lQ
"Undisclosed Desires";Muse;"The Resistance";GBAHT0900322;"2010-06-04 22:19";;235s;https://open.spotify.com/track/0It6VJoMAare1zdV2wxqZq
Resistance;Muse;"The Resistance";GBAHT0900321;"2012-06-25 18:38";;347s;https://open.spotify.com/track/1C2QJNTmsTxCDBuIgai8QV
"Supermassive Black Hole";Muse;"Black Holes and Revelations";GBAHT0500593;"2012-08-16 19:57";;212s;https://open.spotify.com/track/3lPr8ghNDBLc2uZovNyLs9
Madness;Muse;"The 2nd Law";GBAHT1200390;"2013-01-12 17:43";friend3001;281s;https://open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA
"Panic Station";Muse;"The 2nd Law";GBAHT1200391;"2013-04-07 17:42";friend3001;184s;https://open.spotify.com/track/1tjHKKI0r82IB5KL29whHs
"Dead Inside";Muse;"Dead Inside";GBAHT1500066;"2015-04-18 17:42";friend3001;263s;https://open.spotify.com/track/1QDIrwQfbjYK0qZHdb1jSo
Mercy;Muse;Drones;GBAHT1500069;"2015-08-12 23:27";friend3001;232s;https://open.spotify.com/track/2qkmPUG7ARsRwhVICQVwQS
"Dig Down";Muse;"Dig Down";GBAHT1700276;"2017-06-04 15:41";friend3001;228s;https://open.spotify.com/track/7JhTr0G0gr3ESY3B9uqPi4
"Thought Contagion";Muse;"Thought Contagion";GBAHT1800045;"2018-03-02 18:35";friend3001;206s;https://open.spotify.com/track/35zrlBOjpfDPMcZzglWOuV
"Something Human";Muse;"Something Human";GBAHT1800329;"2018-07-27 20:45";friend3001;227s;https://open.spotify.com/track/2kPQFWoXuRz6jNsEo48Inm
Pressure;Muse;"Simulation Theory (Super Deluxe)";GBAHT1800405;"2018-12-19 18:56";friend3001;236s;https://open.spotify.com/track/3eSyMBd7ERw68NVB3jlRmW
"Welcome to the Black Parade";"My Chemical Romance";"The Black Parade";USRE10602613;"2015-03-21 20:21";friend3001;311s;https://open.spotify.com/track/5wQnmLuC1W7ATsArWACrgW
"I'm Not Okay (I Promise)";"My Chemical Romance";"May Death Never Stop You";USRE11300595;"2015-03-21 20:22";friend3001;188s;https://open.spotify.com/track/14mqKOS4dHMf48spDuzfYv
"No Rest For The Wicked";"Mystic Fog Garden";"Wicked Hillbillys";ushm90634295;"2010-06-05 00:03";;174s;https://open.spotify.com/track/2QAvwGYuqOC7cUGAt9W1yV
"You Worry Me";"Nathaniel Rateliff & The Night Sweats";"Tearing at the Seams (Deluxe Edition)";USC4R1706367;"2018-07-27 20:46";friend3001;214s;https://open.spotify.com/track/6jwsbxD1nvTc4UGLgRoCa6
Animal;"Neon Trees";Animal;USUM71001801;"2011-02-14 13:40";;212s;https://open.spotify.com/track/3LbXPKUPANdLSxENkV0i2f
"Everybody Talks";"Neon Trees";"Picture Show";USUM71119189;"2012-05-28 18:05";;177s;https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq
"Used To Like";"Neon Trees";"Used To Like";ZZOPM1901521;"2020-03-13 13:48";friend3001;198s;https://open.spotify.com/track/6CNvzo37dUI7baavVzEoxR
"Lessons In Love (All Day, All Night)";"Neon Trees, Kaskade";"Picture Show";USUM71202858;"2013-01-12 17:36";friend3001;223s;https://open.spotify.com/track/39bEAYKI9sRQ1OvPYPmFvq
"Sunday Funday";"New Beat Fund";"Sponge Fingerz";USP6L1400208;"2015-08-12 23:30";friend3001;192s;https://open.spotify.com/track/2ClAJ5TNpvBSVzea2ssdIQ
Harlem;"New Politics";Harlem;USRC11201574;"2013-03-13 17:45";friend3001;164s;https://open.spotify.com/track/3wj2b82UWaV47L5zQsD90k
"Tonight You're Perfect";"New Politics";"Tonight You're Perfect";USRC11300476;"2014-02-12 19:01";friend3001;203s;https://open.spotify.com/track/3Q79igTyMEbghJexdn31rE
"Everywhere I Go (Kings and Queens)";"New Politics";"Everywhere I Go (Kings and Queens)";USA2P1450068;"2014-10-06 17:58";friend3001;207s;https://open.spotify.com/track/0BAoNo4799TRKGWhgg7hMy
"Everywhere I Go (Kings and Queens) - Radio Edit for Spotify";"New Politics";"Everywhere I Go (Kings And Queens)";USA2P1457389;"2014-12-19 15:14";friend3001;207s;https://open.spotify.com/track/1oALz6vlxuoFxvpdAa0PRz
"One of Us";"New Politics";"One of Us";USWB11700323;"2017-04-26 00:11";friend3001;260s;https://open.spotify.com/track/0xfhElZsAUya8MNSqFtkIR
"You Get What You Give";"New Radicals";"Maybe You've Been Brainwashed Too";USMC19858327;"2016-05-08 19:52";friend3001;301s;https://open.spotify.com/track/32lF1rsInDTdK6Av3KdfaY
Closer;"Nine Inch Nails";"The Downward Spiral";USIR19400529;"2010-06-12 21:31";;373s;https://open.spotify.com/track/4Qxnaqb9Smbmb44HoMsFB7
Hurt;"Nine Inch Nails";"The Downward Spiral";USIR19400538;"2013-01-12 17:45";friend3001;374s;https://open.spotify.com/track/4HbVVd2D3HKYe7PR0uEn1q
"Came Back Haunted";"Nine Inch Nails";"Came Back Haunted";USQX91301286;"2013-08-11 18:33";friend3001;317s;https://open.spotify.com/track/7qgsy9Dk7MvY3vJJh8ItbJ
"Less Than";"Nine Inch Nails";"Add Violence";TCADE1704630;"2017-07-31 12:10";friend3001;210s;https://open.spotify.com/track/7jDKJSjIjT93v7brsZDcoT
Polly;Nirvana;Nevermind;USGF19942506;;;177s;https://open.spotify.com/track/67rHfUpjOezFRoF386LOTu
Lithium;Nirvana;"Nirvana (International Version)";USGF19942505;;;257s;https://open.spotify.com/track/2DrEeo4eMULdAVe1U7P9PB
"In Bloom";Nirvana;Nevermind;USGF19942502;"2010-01-19 16:42";friend3001;255s;https://open.spotify.com/track/2qdRHMosT8YO3zfEJQXHsW
"Heart-Shaped Box";Nirvana;"In Utero (Explicit Version)";USGF19960703;"2010-01-22 17:02";friend3001;282s;https://open.spotify.com/track/4TTNebamqkfIl5WaUHb4F8
"Rape Me";Nirvana;"Nirvana (International Version)";USGF19960704;"2010-05-25 23:23";;169s;https://open.spotify.com/track/47KVHb6cOVBZbmXQweE5p7
"The Man Who Sold The World";Nirvana;"MTV Unplugged In New York";USGF19972704;"2012-03-27 19:57";;261s;https://open.spotify.com/track/48psxWnIVYCPUZJKiuDiEf
"All Apologies";Nirvana;"In Utero (Explicit Version)";USGF19960712;"2012-05-03 16:34";;231s;https://open.spotify.com/track/5dOztgRr43gOO0vIQs2N1y
"On A Plain";Nirvana;"Nevermind (Deluxe Edition)";USGF19942511;"2012-05-21 22:42";;194s;https://open.spotify.com/track/4PvPoT47fABUMGfkMcJOWv
"Lake Of Fire";Nirvana;"MTV Unplugged In New York";USGF19972712;"2013-07-08 17:35";friend3001;176s;https://open.spotify.com/track/3aKJVWH2QOsaMtiCLxYHZX
"It's My Life";"No Doubt";"The Singles Collection";USIR10312339;"2016-05-08 19:51";friend3001;225s;https://open.spotify.com/track/3SY7Q9vzyCdCyNWqIU9Day
"Trip Switch";"Nothing But Thieves";"Nothing But Thieves (Deluxe)";GBARL1500806;"2015-11-12 21:25";friend3001;181s;https://open.spotify.com/track/1uqU0nq6DCbJMktSlUvQV8
"Wake Up Call";"Nothing But Thieves";"Nothing But Thieves (Deluxe)";GBARL1500788;"2016-05-01 18:31";friend3001;165s;https://open.spotify.com/track/55pU8utrZ0WxtvWKW1FjXY
Sorry;"Nothing But Thieves";"Broken Machine (Deluxe)";GBARL1700468;"2018-01-19 21:50";friend3001;215s;https://open.spotify.com/track/6rAXHPd18PZ6W8m9EectzH
"fake friend";nothing,nowhere.;"fake friend";USAT22006239;"2021-01-12 12:17";friend3001;169s;https://open.spotify.com/track/574469CWNKsxl4D7RF1fJt
"Little Talks";"Of Monsters and Men";"Little Talks";USUM71119106;"2012-08-07 18:50";;267s;https://open.spotify.com/track/481Lop9HUfHa4rLXECkLD8
"Mountain Sound";"Of Monsters and Men";"My Head Is An Animal";USUM71202068;"2013-03-13 17:47";friend3001;211s;https://open.spotify.com/track/3SPVZJzf1Hs30rB6yXVf2y
"Dirty Paws";"Of Monsters and Men";"My Head Is An Animal";USUM71202066;"2013-09-11 01:30";friend3001;278s;https://open.spotify.com/track/5g7rJvWYVrloJZwKiShqlS
Crystals;"Of Monsters and Men";Crystals;USUG11500395;"2015-03-21 20:19";friend3001;244s;https://open.spotify.com/track/0RFx6WMXIZjCneGbyRXVis
Empire;"Of Monsters and Men";"Beneath The Skin";USUG11500399;"2015-07-20 15:11";friend3001;260s;https://open.spotify.com/track/6nT4NFFH5nbXleO1FiJNhu
"Wolves Without Teeth";"Of Monsters and Men";"Beneath The Skin";USUG11500398;"2016-01-22 13:02";friend3001;233s;https://open.spotify.com/track/2w8cJaVndSM5hPTiCzpQ0b
Alligator;"Of Monsters and Men";Alligator;USUG11901210;"2019-06-23 22:25";friend3001;184s;https://open.spotify.com/track/0Wtk7mGnWcDoJqgUVHIPW6
"Here It Goes Again";"OK Go";"Here It Goes Again";USCA20500270;"2010-01-26 16:21";friend3001;180s;https://open.spotify.com/track/6Ea4V80RXqJFBDuu6XH5IY
Hurt;"Oliver Tree";Hurt;USAT21812674;"2019-02-05 16:31";friend3001;146s;https://open.spotify.com/track/1Xls3QHvOQ7YLB54R6BvgG
"Youth of the Nation - 2006 Remaster";P.O.D.;"Greatest Hits (The Atlantic Years)";USAT20621526;"2010-01-25 15:17";friend3001;258s;https://open.spotify.com/track/74umfJRsOt65LjGGZ2iW5m
"Alive - 2006 Remaster";P.O.D.;"Greatest Hits (The Atlantic Years)";USAT20621525;"2010-05-26 01:10";;204s;https://open.spotify.com/track/3IRovqSVYx3CNtDWRebsET
"I Write Sins Not Tragedies";"Panic! At The Disco";"I Write Sins Not Tragedies";US56V0507710;"2015-02-05 15:21";friend3001;186s;https://open.spotify.com/track/6DHrdGLyfF01vz17Bl2O7O
Hallelujah;"Panic! At The Disco";Hallelujah;USAT21501131;"2015-05-03 18:27";friend3001;180s;https://open.spotify.com/track/4YgHATLbR0upDqxTKIvvvc
Victorious;"Panic! At The Disco";Victorious;USAT21503385;"2015-11-12 21:24";friend3001;179s;https://open.spotify.com/track/6jMlxmzDVzsj3w7rEWgZDJ
"Don't Threaten Me with a Good Time";"Panic! At The Disco";"Death of a Bachelor";USAT21503695;"2016-06-06 23:56";friend3001;213s;https://open.spotify.com/track/2fh3bZ8jZhMxOcfESE9nQY
"Bohemian Rhapsody";"Panic! At The Disco";"Suicide Squad: The Album";USAT21602014;"2016-10-09 18:30";friend3001;363s;https://open.spotify.com/track/2YSbHu9XF4bNYWt3MnIhgE
"Death of a Bachelor";"Panic! At The Disco";"Death of a Bachelor";USAT21503696;"2017-03-17 00:28";friend3001;204s;https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8
"Say Amen (Saturday Night)";"Panic! At The Disco";"Say Amen for Silver Linings";USAT21801041;"2018-05-11 16:48";friend3001;189s;https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW
"Last Resort";"Papa Roach";Infest;USDW10021712;"2010-06-11 18:22";;200s;https://open.spotify.com/track/0SjhCnjTT2bXD9RtU8bFT9
"Misery Business";Paramore;Riot!;USAT20702617;"2012-05-26 18:23";;212s;https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
