title;artist;album;isrc;addedDate;addedBy;duration;url
"Shadows In The Moonlight";"Anne Murray";"The Ultimate Collection (Deluxe Edition)";CAE157900014;"2022-06-06 19:07";sj1bdpnkh9q3knr3ss718da1d;210s;https://open.spotify.com/track/7i6YbLIaM45ntr0OnkEfBj
"In A Little While (I'll Be On My Way)";"Art Garfunkel";"Fate For Breakfast";USSM10020198;"2022-02-25 20:44";sj1bdpnkh9q3knr3ss718da1d;207s;https://open.spotify.com/track/7gREbG4cYYJ3nyeh1E8VKy
"So Into You";"Atlanta Rhythm Section";"20th Century Masters: The Millennium Collection: Best Of Atlanta Rhythm Section";USUMG9900509;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/5mpzCj9l1pYsL4XOXiea84
Spooky;"Atlanta Rhythm Section";"Anthology: Greatest & Latest";USA560652228;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;308s;https://open.spotify.com/track/4GWQYgA00ta6S6mI9YXXif
"Guilty (feat. Barry Gibb)";"Barbra Streisand, Barry Gibb";Guilty;USSM10209145;"2022-01-03 20:14";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/60mGckXEG1EzR4VmjYLfEW
"Into The Night";"Benny Mardones";"Never Run Never Hide";USUMG0000673;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;272s;https://open.spotify.com/track/0rhyBUAgNXwdyvGVXSrLzc
Casablanca;"Bertie Higgins";"Just Another Day in Paradise";ushm20694955;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;275s;https://open.spotify.com/track/3oNUvyuV0HDwvIQvn7Qa8g
"Key Largo";"Bertie Higgins";"The Essential Playlist";US2G40500731;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;199s;https://open.spotify.com/track/41v56RunWqxgqTD4H2cwOD
"Take It Uptown";"Bill Champlin";Mayday;USY5Y0809048;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;342s;https://open.spotify.com/track/567uiUlyEKgiKkl8uWHmTA
"Dream On";"Bill LaBounty";"Bill LaBounty";USCRB1009238;"2022-04-12 07:59";sj1bdpnkh9q3knr3ss718da1d;263s;https://open.spotify.com/track/2zjs7VtYszHqh3gHcSHGJP
"Livin' It Up";"Bill LaBounty";"Bill LaBounty";USCRB0201870;"2022-04-21 20:51";sj1bdpnkh9q3knr3ss718da1d;262s;https://open.spotify.com/track/0lwHorTzvh8D4pQaWFYqnn
"Look Who's Lonely Now";"Bill LaBounty";"Bill LaBounty";USCRB1009241;"2022-01-03 20:14";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/2tw1ZDp8vbVbJjHchv6XZQ
"Caribbean Queen (No More Love On the Run)";"Billy Ocean";"The Very Best of Billy Ocean";GBAHK9700109;"2021-10-06 21:22";sj1bdpnkh9q3knr3ss718da1d;244s;https://open.spotify.com/track/4JEylZNW8SbO4zUyfVrpb7
"Rock-A-Bye Baby";"Billy Ocean";"Inner Feelings (Expanded Edition)";GBAHK1000057;"2021-12-21 22:59";sj1bdpnkh9q3knr3ss718da1d;278s;https://open.spotify.com/track/6JfwLQzHn35Ym8ucFNBCvj
"Ride Captain Ride";"Blues Image";"Open (US Internet Release)";USEE10412858;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;226s;https://open.spotify.com/track/1d9hUvkv64Wmdu671Dydpc
"Sentimental Lady";"Bob Welch";"French Kiss";USCA28900206;"2021-12-21 22:59";sj1bdpnkh9q3knr3ss718da1d;179s;https://open.spotify.com/track/478thMMvYGris8eJPcDRoq
"Coming Down from Love";"Bobby Caldwell";"Cat in the Hat";US39C0400003;"2022-06-19 17:38";sj1bdpnkh9q3knr3ss718da1d;242s;https://open.spotify.com/track/4IR1LDAWA3Rly689SrjHrF
"What You Won't Do for Love";"Bobby Caldwell";"What You Won't Do for Love";USA370532331;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;286s;https://open.spotify.com/track/7dL8FCLzEaWC2A3qWQuz1q
Georgia;"Boz Scaggs";"Silk Degrees";USSM17500563;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/428IK8fDAscfRpmavVKJkN
"Harbor Lights";"Boz Scaggs";"Silk Degrees";USSM17500566;"2022-05-09 06:14";sj1bdpnkh9q3knr3ss718da1d;358s;https://open.spotify.com/track/5eZPJFk9QBjBM1I2idumCM
JoJo;"Boz Scaggs";"Middle Man";USSM19802157;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;353s;https://open.spotify.com/track/3tPmepOCcFRoxuFmmRe0Kn
"Jump Street";"Boz Scaggs";"Silk Degrees";USSM17500564;"2022-02-25 20:44";sj1bdpnkh9q3knr3ss718da1d;312s;https://open.spotify.com/track/3yB55OOZRmdZ7vVfbMecvT
"Lido Shuffle";"Boz Scaggs";"Silk Degrees";USSM17500569;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/2NtqZmfRIDkXJ2YvY2Kv1F
"Love Me Tomorrow";"Boz Scaggs";"Silk Degrees";USSM17500568;"2021-12-06 23:41";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/0sn0aGPqfKWHjPkcVls0mu
Lowdown;"Boz Scaggs";"Silk Degrees";USSM17500295;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;316s;https://open.spotify.com/track/0nlZjTPzW6S9JIESuGfImT
Simone;"Boz Scaggs";"Middle Man";USSM19802159;"2021-11-09 02:15";sj1bdpnkh9q3knr3ss718da1d;308s;https://open.spotify.com/track/3IGewqayNlFWCa14ttTD1D
"Everything I Own";Bread;"Baby I'm-a Want You";USEE10000092;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;187s;https://open.spotify.com/track/52VIdyKqp1pJRSyUQaxKUA
"Guitar Man";Bread;"The Best of Bread";USEE10180675;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;226s;https://open.spotify.com/track/6MOtjGcj62i72t3K7rMVoO
"Make It with You";Bread;"On the Waters";USEE10180854;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;192s;https://open.spotify.com/track/7wWw7hBmErNg9u5w6Xx0vy
"New York Bars";"Brenda Russell";"Two Eyes";USWB10201409;"2022-05-14 00:37";sj1bdpnkh9q3knr3ss718da1d;246s;https://open.spotify.com/track/7b2vC9EATaW3Z0OYkoBexI
"You're so Vain";"Carly Simon";"No Secrets";USEE19900883;"2022-04-12 07:59";sj1bdpnkh9q3knr3ss718da1d;258s;https://open.spotify.com/track/2DnJjbjNTV9Nd5NOa1KGba
"It's Too Late";"Carole King";Tapestry;USSM17100509;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;233s;https://open.spotify.com/track/12q3V8ShACq2PSWINMc2rC
"How 'Bout Us - Single Version";Champaign;"How 'Bout Us (Expanded Edition)";USSM18100819;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;199s;https://open.spotify.com/track/59S5BGYP3tzYd7dccspVdx
"Baby, What a Big Surprise - Edit";Chicago;"Chicago XI";USRH10802997;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;184s;https://open.spotify.com/track/11dAtktxQQzipxuLqljEfY
"If You Leave Me Now";Chicago;"Chicago X";USRH10285535;"2022-03-30 23:28";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/0KMGxYKeUzK9wc5DZCt3HT
"No Tell Lover - 2002 Remaster";Chicago;"Hot Streets (Expanded & Remastered)";USRH10285540;"2021-12-21 22:59";sj1bdpnkh9q3knr3ss718da1d;230s;https://open.spotify.com/track/0GoT8Ro3hwpyFZfPmg0Wk7
"Saturday in the Park - 2002 Remaster";Chicago;"Chicago V (Expanded & Remastered)";USRH10291749;"2022-02-08 02:07";sj1bdpnkh9q3knr3ss718da1d;236s;https://open.spotify.com/track/4OJFkrRQqol4FsPesF8eu4
"I Believe";Chilliwack;"Wanna Be A Star";CAS269900010;"2022-02-25 20:44";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/6nPZCPQerx6OeVtrusyt2x
"My Girl (Gone, Gone, Gone)";Chilliwack;"Wanna Be A Star";CAS269900007;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;255s;https://open.spotify.com/track/0m28f73Piz111HOdimOmmf
"All Right";"Christopher Cross";"Another Page";USWB19903178;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;254s;https://open.spotify.com/track/5tE2kEW1Jom3Qc93UPBT79
"Arthur's Theme (Best That You Can Do)";"Christopher Cross";"Arthur - The Album [Original Soundtrack]";USWB10800109;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;234s;https://open.spotify.com/track/5fnOrhQ4KgT5irGCjIccGH
"I Really Don't Know Anymore";"Christopher Cross";"Christopher Cross";USWB19901338;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;233s;https://open.spotify.com/track/14QIzQLldgAVxrkDnaV8b7
"Minstrel Gigolo";"Christopher Cross";"Christopher Cross";USWB19901345;"2021-12-21 22:59";sj1bdpnkh9q3knr3ss718da1d;355s;https://open.spotify.com/track/0TQNzI7iV0lXGwUorMhHmG
"Never Be the Same";"Christopher Cross";"Christopher Cross";USWB19901340;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;250s;https://open.spotify.com/track/2vUoP3ppYxD1F5ovbnmM46
"No Time for Talk";"Christopher Cross";"Another Page";USWB19903173;"2022-06-19 17:38";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/0HGqR8afdaKuEUUxECHCRD
"Poor Shirley";"Christopher Cross";"Christopher Cross";USWB19901341;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;265s;https://open.spotify.com/track/7CEPmNcG5iFlWWD5wU4dAo
"Ride Like the Wind";"Christopher Cross";"Christopher Cross";USWB19901342;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;276s;https://open.spotify.com/track/7gUMShP1l20tC0xf17Zplk
Sailing;"Christopher Cross";"Christopher Cross";USWB19901344;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;256s;https://open.spotify.com/track/6Hu6dzwlvoyg3zBUC8k4BK
"Say You'll Be Mine";"Christopher Cross";"Christopher Cross";USWB19901337;"2022-06-19 17:38";sj1bdpnkh9q3knr3ss718da1d;176s;https://open.spotify.com/track/7ys2QcBgHEIO6tyaRF2nOt
"Talking in My Sleep";"Christopher Cross";"Another Page";USWB19903179;"2022-05-09 06:14";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/76FOs7EEFTN6P2QKlJvYmu
"The Light Is On";"Christopher Cross";"Christopher Cross";USWB19901343;"2022-06-19 17:38";sj1bdpnkh9q3knr3ss718da1d;251s;https://open.spotify.com/track/3QTdMZBcOS0i5lWsbBGXLZ
"Think of Laura";"Christopher Cross";"Another Page";USWB19903177;"2022-06-19 17:38";sj1bdpnkh9q3knr3ss718da1d;207s;https://open.spotify.com/track/5jLq63jMFWg0dKHnht6YI0
"Walking in Avalon - Live";"Christopher Cross";"A Night in Paris (Live)";FR9W11211678;"2022-06-19 17:38";sj1bdpnkh9q3knr3ss718da1d;403s;https://open.spotify.com/track/76xRasvwEk4ahxTiFaRXFB
"Cannonball Run Theme";"Chuck Mangione";"70 Miles Young";USAM18100538;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/1MFX7vR9SpwqhjACielJFn
"Feels So Good";"Chuck Mangione";"Feels So Good";USAM17700535;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;583s;https://open.spotify.com/track/2M7EflZCPCqqRLB9hy5MDy
"Devil Woman";"Cliff Richard";"40 Golden Greats";GBAYE7600329;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/2oRn0QuaWQ1hragGQ7XZ9s
"We Don't Talk Anymore - 2001 Remaster";"Cliff Richard";"Rock 'n' Roll Juvenile";GBAYE0100642;"2022-02-25 20:44";sj1bdpnkh9q3knr3ss718da1d;257s;https://open.spotify.com/track/3Ug96zKa29P3vICEEcYajZ
"Couldn't Get It Right";"Climax Blues Band";"Gold Plated";GBEHT0400579;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;199s;https://open.spotify.com/track/7GSCnEFxiD6Im98CbfySDw
"I Love You";"Climax Blues Band";"Flying the Flag";USA371622046;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;245s;https://open.spotify.com/track/3VyJPsb2ucaaVptLSDpJNH
"High On Sunshine";Commodores;"Hot On The Tracks";USMO17600544;"2022-02-25 20:44";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/5iVxkOzgZggmXx2YDi7wXy
"Sail On";Commodores;"All The Great Love Songs";USMO17900483;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;240s;https://open.spotify.com/track/2XMjijS8aVAP1ztyNpVEy8
"On the Wing";Crackin';"Special Touch";USWB10703806;"2022-01-03 20:14";sj1bdpnkh9q3knr3ss718da1d;256s;https://open.spotify.com/track/7emZzRcOoFFWcxIk9rv7x6
"Southern Cross - 2005 Remaster";"Crosby, Stills & Nash";"Daylight Again (Deluxe Edition)";USAT20506614;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;281s;https://open.spotify.com/track/5AoZknxgY6F25gAcVahO41
"Hard to Say";"Dan Fogelberg";"Love Songs";USSM18100034;"2021-12-21 22:59";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/0lFIys9PvdEJqTWsS7Ac9y
"Heart Hotels";"Dan Fogelberg";Phoenix;USSM19923717;"2022-04-12 07:59";sj1bdpnkh9q3knr3ss718da1d;255s;https://open.spotify.com/track/2I7wlhRFEesckeIVxZTJL8
"Adult Education";"Daryl Hall & John Oates";"Rock 'N Soul, Part 1 (Expanded Edition)";USRC18007953;"2022-03-30 23:28";sj1bdpnkh9q3knr3ss718da1d;324s;https://open.spotify.com/track/3sIsG7vDZr17BVimMeZZQS
"I Can't Go for That (No Can Do)";"Daryl Hall & John Oates";"Private Eyes (Expanded Edition)";USRC10301819;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;307s;https://open.spotify.com/track/41dDygR3r7e926oGUXfrLt
"Kiss on My List";"Daryl Hall & John Oates";Voices;USRC10301820;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;265s;https://open.spotify.com/track/7cDzJyC95jtGO9zAeZsWOg
"Method of Modern Love";"Daryl Hall & John Oates";"Big Bam Boom (Expanded Edition)";USRC10301822;"2022-03-30 23:28";sj1bdpnkh9q3knr3ss718da1d;334s;https://open.spotify.com/track/58U8hRjWQdGCGQ1Y42SJFp
"Out of Me, Out of You";"Daryl Hall & John Oates";"Daryl Hall & John Oates (The Silver Album)";USRC17500583;"2022-02-25 20:44";sj1bdpnkh9q3knr3ss718da1d;207s;https://open.spotify.com/track/7sK7NwZjudAkP5kNhMWQSZ
"Rich Girl";"Daryl Hall & John Oates";"Bigger Than Both Of Us";USRC17607760;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;143s;https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX
"Sara Smile";"Daryl Hall & John Oates";"Daryl Hall & John Oates (The Silver Album)";USRC17500581;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;185s;https://open.spotify.com/track/1qjrYozGqc7upUgfN776lZ
"She's Gone";"Daryl Hall & John Oates";"Abandoned Luncheonette";USAT20614606;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;313s;https://open.spotify.com/track/5dFoWIiJ2814hRwMYDcFiU
"You Make My Dreams (Come True)";"Daryl Hall & John Oates";"Driving Anthems";USRC10301828;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;191s;https://open.spotify.com/track/3pH1IlsJAwxkPHdhJ0MQr0
"Please Come to Boston";"Dave Loggins";Apprentice;USSM17500571;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;246s;https://open.spotify.com/track/1pfSKTDigM2xnWG2Y0AquA
"The Fool In Me";"Dave Loggins";"David Loggins";USSM19928755;"2022-02-25 20:44";sj1bdpnkh9q3knr3ss718da1d;249s;https://open.spotify.com/track/4ti8OfINHXShcPykICZzCS
"We Just Disagree";"Dave Mason";"Super Hits";USSM17700902;"2021-12-21 22:59";sj1bdpnkh9q3knr3ss718da1d;180s;https://open.spotify.com/track/7qpuECko60EoztznowMWj1
"She Don't (Come Around Anymore)";"David Pack";"Anywhere You Go";USWB10602071;"2022-01-03 20:14";sj1bdpnkh9q3knr3ss718da1d;325s;https://open.spotify.com/track/7KSBWSOxmo759ymsXtCpDO
"Bang Bang (Album Edit)";"David Sanborn";"Anything You Want: The Warner-Reprise-Elektra Years 1975-1999";USRH11903339;"2022-05-14 00:37";sj1bdpnkh9q3knr3ss718da1d;241s;https://open.spotify.com/track/0hbYrSnXUVrdGDncM6qyuo
"Got You Where I Want You";"Dionne Warwick, Johnny Mathis";"Friends In Love";USAR18200227;"2022-04-12 07:59";sj1bdpnkh9q3knr3ss718da1d;220s;https://open.spotify.com/track/6e3jIesanEnpE5xXDUlus9
"Drift Away - Single Version";"Dobie Gray";"Ultimate Collection: Dobie Gray";USMC17146462;"2021-09-08 23:52";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/6hJhVBOnkchxBsDHbLOBJP
I.G.Y.;"Donald Fagen";"The Nightfly";USWB18200007;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;363s;https://open.spotify.com/track/6bzwsAtj4TqaBysLDrGiO3
"Better Love Next Time";"Dr. Hook";"Greatest Hits";USCA28700269;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;181s;https://open.spotify.com/track/6ZnOQsOEWMhWNENR1HSClT
