title;artist;album;isrc;addedDate;addedBy;duration;url
Heartbreaker;"Pat Benatar";"In The Heat Of The Night";USCH38400033;"2020-02-21 23:10";randomparity;209s;https://open.spotify.com/track/22ML0MuFKfw16WejbxsLOy
"Run Like Hell";"Pink Floyd";"The Wall";GBN9Y1100116;"2020-02-20 00:30";randomparity;264s;https://open.spotify.com/track/0EaLRxrtnq7Mqhdf8q9txr
"Fat Bottomed Girls";Queen;Jazz;GBCEG7800004;"2020-02-19 22:52";randomparity;256s;https://open.spotify.com/track/39sH8Fl415P7O8GRP1Td6Z
"We Will Rock You - Remastered 2011";Queen;"News Of The World (Deluxe Remastered Version)";GBUM71029618;"2020-02-21 22:35";randomparity;122s;https://open.spotify.com/track/54flyrjcdnQdco7300avMJ
"It's The End Of The World As We Know It (And I Feel Fine)";R.E.M.;"Document (R.E.M. No. 5)";USIR38700037;"2020-02-19 23:23";randomparity;247s;https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku
"Losing My Religion";R.E.M.;"Out Of Time (25th Anniversary Edition)";USC4R1605373;"2020-02-21 12:17";randomparity;268s;https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx
"The One I Love - Remastered 2012";R.E.M.;"Document - 25th Anniversary Edition";USCA21202402;"2020-02-21 18:30";randomparity;198s;https://open.spotify.com/track/2fdfsGuqb6SBX5ocoBWHUd
"Since You Been Gone";Rainbow;"Down To Earth";USPR37930021;"2020-02-21 19:16";randomparity;197s;https://open.spotify.com/track/6xq5DxZWGgdStAxGAil0yw
"Blitzkrieg Bop - 2016 Remaster";Ramones;"Ramones (40th Anniversary Deluxe Edition; 2016 Remaster)";USRH11601901;"2020-02-21 21:50";randomparity;134s;https://open.spotify.com/track/4KcH1ZRV2W1q7Flq0QqC76
"Keep on Loving You";"REO Speedwagon";"Hi Infidelity (30th Anniversary Edition)";USSM11102617;"2020-02-21 12:42";randomparity;200s;https://open.spotify.com/track/4rcHWl68ai6KvpXlc8vbnE
Limelight;Rush;"Moving Pictures (2011 Remaster)";USMR18180106;"2020-02-19 23:02";randomparity;260s;https://open.spotify.com/track/0K6yUnIKNsFtfIpTgGtcHm
"The Big Money";Rush;"Power Windows";USMR18530336;"2020-02-21 23:08";randomparity;334s;https://open.spotify.com/track/4f6CJbnASHEtQspSwqoYlr
"Higher Love";"Steve Winwood";"Back In The High Life";GBAAN8600003;"2020-02-21 23:19";randomparity;352s;https://open.spotify.com/track/4ZExvJvQXPEeYzGU0N3THi
"Come Sail Away";Styx;"The Grand Illusion";USUMG0000438;"2020-02-20 00:15";randomparity;367s;https://open.spotify.com/track/0PsbWiVtix5FoTZ1s00mEl
"Come Sail Away";Styx;"The Grand Illusion";USUMG0000438;"2020-02-21 12:37";randomparity;367s;https://open.spotify.com/track/0PsbWiVtix5FoTZ1s00mEl
"Fooling Yourself (The Angry Young Man)";Styx;"The Grand Illusion";USAM17700362;"2020-02-21 12:38";randomparity;332s;https://open.spotify.com/track/7apWQJSE3gJB55Dp8bXTW9
"Too Much Time On My Hands";Styx;"Paradise Theatre";USAM18000370;"2020-02-21 22:08";randomparity;271s;https://open.spotify.com/track/4hWUOIDHda9XOb1zDchftP
"Hotel Illness";"The Black Crowes";"The Southern Harmony And Musical Companion";USSM19200292;"2020-02-21 12:38";randomparity;240s;https://open.spotify.com/track/4OlLGsCuu6GK7B0iq2WWlY
"She Talks To Angels";"The Black Crowes";"Shake Your Money Maker";USSM19000345;"2020-02-21 18:45";randomparity;329s;https://open.spotify.com/track/5NK8jad728pj6YeqM5VJD4
"Wrap It Up";"The Fabulous Thunderbirds";"Hot Stuff: The Greatest Hits";USSM10002485;"2020-02-21 19:28";randomparity;162s;https://open.spotify.com/track/5dK6iw7TomKeooRXgNGAMM
"I'm No Angel";"The Gregg Allman Band";"I'm No Angel";USSM10105936;"2020-02-21 22:19";randomparity;223s;https://open.spotify.com/track/2Yt2u7vNSCkPUy1awRFSPV
"Synchronicity I";"The Police";"Synchronicity (Remastered 2003)";GBAAM0201104;"2020-02-21 22:44";randomparity;203s;https://open.spotify.com/track/0eZvCQAK6hsPSlcfqzREvB
"Shattered - Remastered";"The Rolling Stones";"Some Girls";GBCJN7800010;"2020-02-21 19:52";randomparity;227s;https://open.spotify.com/track/0FfZBWDv7p63yj6oh2I2PS
"Another Tricky Day";"The Who";"Face Dances";GBAKW8101034;"2020-02-21 19:10";randomparity;297s;https://open.spotify.com/track/4OOl1HrB8mN89arE62V3sX
"I Need to Know";"Tom Petty and the Heartbreakers";"You're Gonna Get it";USMC17641691;"2020-02-21 22:39";randomparity;144s;https://open.spotify.com/track/26TpLkciA8vz3kAvSI5tHG
"Sunday Bloody Sunday - Remastered 2008";U2;"War (Remastered)";GBUM70713138;"2020-02-21 22:51";randomparity;279s;https://open.spotify.com/track/6C4LXC9UFH1IKiHYOp0BiJ
"Unchained - 2015 Remaster";"Van Halen";"Fair Warning (Remastered)";USWB11500783;"2020-02-20 00:09";randomparity;209s;https://open.spotify.com/track/6fHS0zmDdDKktklfaqojaF
Dreams;"Van Halen";5150;USWB10902263;"2020-02-21 12:48";randomparity;294s;https://open.spotify.com/track/2APxH5XbOLDTmW9X5yi6Hw
"Jamie's Cryin' - 2015 Remaster";"Van Halen";"Van Halen (Remastered)";USWB11403673;"2020-02-21 18:26";randomparity;210s;https://open.spotify.com/track/6MumccCPd4N6qBVdl0gSeM
"Jump - 2015 Remaster";"Van Halen";"1984 (Remastered)";USWB11403680;"2020-02-21 22:44";randomparity;242s;https://open.spotify.com/track/7N3PAbqfTjSEU1edb2tY8j
