title;artist;album;isrc;addedDate;addedBy;duration;url
"One Thing";"Finger Eleven";"Finger Eleven";USWU30300012;"2019-08-18 23:55";randomparity;280s;https://open.spotify.com/track/2BepFzUWfczDk68DXj10w3
Paralyzer;"Finger Eleven";"Them Vs. You Vs. Me (Deluxe Edition)";USWU30700001;"2019-08-19 00:01";randomparity;208s;https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb
"Superman (It's Not Easy)";"Five For Fighting";"America Town";USSM10102739;"2019-08-19 00:01";randomparity;222s;https://open.spotify.com/track/3TwtrR1yNLY1PMPsrGQpOp
"The Devil in the Wishing Well";"Five For Fighting";"The Battle For Everything";USSM10314406;"2019-08-19 00:01";randomparity;212s;https://open.spotify.com/track/5IetdrXqHtlsqxzFjfm0W6
"100 Years";"Five For Fighting";"The Battle For Everything";USSM10312427;"2019-08-19 00:01";randomparity;245s;https://open.spotify.com/track/0B5KeB25moPkcQUnbDvj3t
"The Riddle";"Five For Fighting";"Two Lights";USSM10601439;"2019-08-19 00:01";randomparity;227s;https://open.spotify.com/track/0p9sEGpxxooSZCjfKrWcZy
Signs;"Five Man Electrical Band";"Absolutely Right - The Best Of Five Man Electrical Band";CAM190400114;"2019-08-18 23:55";randomparity;242s;https://open.spotify.com/track/5KWXi2eCYsC6ofIILjvG4V
"Hold Me";"Fleetwood Mac";"Greatest Hits";USWB19900201;"2019-08-19 00:00";randomparity;225s;https://open.spotify.com/track/4kRMsLX7bJqjIfK44qJ9h6
"I Want to Know What Love Is - 1999 Remaster";Foreigner;"Agent Provocateur";USAT29900662;"2019-08-19 00:00";randomparity;305s;https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl
"Hot Blooded";Foreigner;"Double Vision (Expanded)";USAT20803018;"2019-08-19 00:00";randomparity;269s;https://open.spotify.com/track/6xMHglHoafdDFGXS6qfwSH
"Feels like the First Time - 2008 Remaster";Foreigner;"No End in Sight: The Very Best of Foreigner (Expanded)";USAT20802323;"2019-08-19 00:00";randomparity;232s;https://open.spotify.com/track/36xEjbl8DtevPJgw6i9IuY
"Long, Long Way from Home";Foreigner;"Foreigner (Expanded)";USAT29500194;"2019-08-19 00:00";randomparity;173s;https://open.spotify.com/track/21D0muOMLK4P0jrsAYKLij
"Dirty White Boy";Foreigner;"Head Games";USAT20901938;"2019-08-19 00:00";randomparity;219s;https://open.spotify.com/track/2xpvmhp8j0UL9mCEqB1U0L
"Head Games";Foreigner;"Head Games";USAT20901939;"2019-08-19 00:00";randomparity;218s;https://open.spotify.com/track/5nk6wxUSFUBxUKxjz0fKD6
"Say You Will";Foreigner;"Inside Information";USAT29900663;"2019-08-19 00:00";randomparity;256s;https://open.spotify.com/track/5nW7RbN0mBLPts9CURNwdy
"Double Vision";Foreigner;"Double Vision (Expanded)";USAT20803023;"2019-08-19 00:00";randomparity;225s;https://open.spotify.com/track/0fsj3HxzBHev6EJ7OLFE3r
Urgent;Foreigner;"4 (Expanded)";USAT20803010;"2019-08-19 00:00";randomparity;271s;https://open.spotify.com/track/08onVqQ8YicJ98Ycm1qoLf
"Waiting for a Girl like You";Foreigner;"4 (Expanded)";USAT20803008;"2019-08-19 00:00";randomparity;292s;https://open.spotify.com/track/2OgVsp77En2nju8pnCieVU
"Cold as Ice";Foreigner;"Foreigner (Expanded)";USAT29900657;"2019-08-19 00:00";randomparity;200s;https://open.spotify.com/track/7vidktgNZFQylTgH1GEnMs
"All Right Now";Free;"Fire And Water";GBAAN7000001;"2019-08-19 00:00";randomparity;331s;https://open.spotify.com/track/1gcESexgftSuLuML57Y69q
"Dream Weaver";"Gary Wright";"The Dream Weaver";USWB10902466;"2019-08-18 23:55";randomparity;256s;https://open.spotify.com/track/74DrA5fFoGSy4xgkZarZtP
"I'll Take You There";"General Public";"The Best Of General Public";USSM19929132;"2019-08-19 00:00";randomparity;247s;https://open.spotify.com/track/5p1U3tDtcAhhu5Em2eAhsE
"Man on the Corner - 2007 Remaster";Genesis;"Abacab (2007 Remaster)";GBAAA0700172;"2019-08-19 00:00";randomparity;267s;https://open.spotify.com/track/0oZIhxPO45rQkDIMr75gK5
"Follow You Follow Me - 2007 Remaster";Genesis;"And Then There Were Three (2007 Remaster)";GBAAA0700083;"2019-08-19 00:00";randomparity;241s;https://open.spotify.com/track/6gyU6PaPpzTCUYzZcVICwk
"Turn It on Again";Genesis;Duke;GBAAA9400440;"2019-08-19 00:00";randomparity;229s;https://open.spotify.com/track/5KXTDunEgNVBnuSBDzsm6x
Misunderstanding;Genesis;Duke;GBAAA9400438;"2019-08-19 00:00";randomparity;192s;https://open.spotify.com/track/7zjSZQkMoGKylSq6s1rK9Y
"Invisible Touch - 2007 Remaster";Genesis;"Invisible Touch";GBAAA0700779;"2019-08-19 00:00";randomparity;210s;https://open.spotify.com/track/0xpBr84T3FTm9j4D1MdPtk
